Poniedzia³ek,14,Wrzesieñ,2026,16:23:30:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,228.28,2144,85.5,0.0,11111101,228.63,2112,0.0,0.00,244.8,228.97,0.0,0.0, , 
,229.33,2080,85.5,0.0,11111101,229.67,2048,0.0,0.00,244.8,230.04,0.0,0.0, , 
,230.38,2016,85.5,0.0,11111101,230.74,1984,0.0,0.00,244.8,231.09,0.0,0.0, , 
,231.44,1952,85.5,0.0,11111111,231.81,1920,0.0,0.00,275.4,232.14,0.0,0.0, , 
,232.50,1888,85.5,0.0,11111111,232.83,1856,0.0,0.00,275.4,233.20,0.0,0.0, , 
,233.58,1856,85.5,0.0,11101011,233.97,1792,20.8,3.09,295.8,234.35,0.0,0.0, , 
,234.68,1792,85.5,0.0,11101011,235.06,1792,29.4,4.12,397.8,235.45,0.0,0.0, , 
,235.80,1760,85.5,3.1,11101011,236.19,1760,19.2,2.06,295.8,236.55,0.0,0.0, , 
,236.94,1760,84.0,3.5,11101011,237.30,1760,28.2,4.12,377.4,237.67,0.0,0.0, , 
,238.05,1728,84.0,9.8,11101011,238.43,1728,42.7,6.18,499.8,238.80,0.0,0.0, , 
,239.16,1728,84.0,0.0,11101011,239.52,1760,47.1,6.18,571.2,239.89,0.0,0.0, , 
,240.26,1760,84.0,0.0,11101011,240.60,1760,29.4,4.12,397.8,240.98,0.0,0.0, , 
,241.34,1760,84.0,8.2,11101011,241.71,1760,26.7,3.09,357.0,242.07,0.0,0.0, , 
,242.42,1760,84.0,12.9,11101011,242.80,1760,26.7,3.09,357.0,243.18,0.0,0.0, , 
,243.57,1760,84.0,16.8,11101011,243.93,1760,26.7,4.12,357.0,244.27,0.0,0.0, , 
,244.62,1760,84.0,18.4,11101011,244.96,1760,26.7,4.12,357.0,245.32,0.0,0.0, , 
,245.67,1760,84.0,19.1,11101011,246.06,1760,20.8,3.09,316.2,246.41,0.0,0.0, , 
,246.79,1792,84.0,10.2,11101011,247.13,1760,20.8,2.06,295.8,247.48,0.0,0.0, , 
,247.87,1760,84.0,4.7,11101011,248.20,1760,20.8,2.06,295.8,248.59,0.0,0.0, , 
,248.92,1760,84.0,2.0,11101011,249.32,1760,20.8,2.06,295.8,249.66,0.0,0.0, , 
,250.04,1792,84.0,0.8,11101011,250.40,1760,20.8,2.06,295.8,250.78,0.0,0.0, , 
,251.14,1760,84.0,0.0,11101011,251.50,1760,20.8,2.06,316.2,251.87,0.0,0.0, , 
,252.23,1760,84.0,0.8,11101011,252.62,1760,22.0,2.06,316.2,252.97,0.0,0.0, , 
