Sobota,22,Sierpień,2026,21:29:11:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,121.17,800,73.5,0.0,10110110,121.46,800,28.2,3.09,418.2,121.78,0.0,1.48, , 
,122.11,800,73.5,0.0,10110110,122.41,800,28.2,3.09,397.8,122.71,0.0,1.48, , 
,123.01,800,73.5,0.0,10110110,123.30,800,28.2,3.09,418.2,123.61,0.0,1.48, , 
,123.90,800,73.5,0.0,10110110,124.21,800,28.2,3.09,418.2,124.50,0.0,1.45, , 
,124.80,800,73.5,0.0,10110110,125.11,800,29.4,3.09,418.2,125.42,0.0,1.45, , 
,125.74,800,72.0,0.0,10110110,126.04,800,28.2,3.09,397.8,126.34,0.0,1.41, , 
,126.64,800,72.0,0.0,10110110,126.94,800,28.2,3.09,418.2,127.23,0.0,1.45, , 
,127.53,800,72.0,0.0,10110110,127.82,800,28.2,3.09,397.8,128.12,0.0,1.45, , 
,128.42,800,72.0,0.0,10110110,128.72,800,29.4,3.09,418.2,129.03,0.0,1.45, , 
,129.33,800,72.0,0.0,10110110,129.63,800,28.2,3.09,418.2,129.91,0.0,1.45, , 
,130.22,800,72.0,0.0,10110110,130.52,800,28.2,3.09,397.8,130.83,0.0,1.45, , 
,131.15,800,72.0,0.0,10110110,131.45,800,28.2,3.09,397.8,131.76,0.0,1.45, , 
,132.06,800,72.0,0.0,10110110,132.35,800,28.2,3.09,397.8,132.65,0.0,1.41, , 
,132.93,800,72.0,0.0,10110110,133.24,800,28.2,3.09,397.8,133.54,0.0,1.45, , 
,133.84,800,72.0,0.0,10110110,134.14,800,28.2,3.09,397.8,134.44,0.0,1.45, , 
,134.72,800,72.0,0.0,10110110,135.02,800,28.2,3.09,397.8,135.33,0.0,1.45, , 
,135.61,800,72.0,0.0,10110110,135.92,800,28.2,3.09,418.2,136.24,0.0,1.45, , 
,136.54,800,72.0,0.0,10110110,136.82,800,28.2,3.09,418.2,137.13,0.0,1.45, , 
,137.42,800,72.0,0.0,10110110,137.73,800,28.2,3.09,397.8,138.02,0.0,1.45, , 
,138.32,768,72.0,0.0,10110110,138.60,800,28.2,3.09,397.8,138.88,0.0,1.45, , 
,139.17,800,72.0,0.0,10110110,139.48,800,28.2,3.09,418.2,139.77,0.0,1.45, , 
,140.08,800,72.0,0.0,10110110,140.35,800,28.2,3.09,418.2,140.66,0.0,1.45, , 
,140.97,800,72.0,0.0,10110110,141.26,800,28.2,3.09,397.8,141.54,0.0,1.45, , 
,141.83,800,72.0,0.0,10110110,142.13,800,28.2,3.09,397.8,142.43,0.0,1.45, , 
,142.73,800,72.0,0.0,10110110,143.02,800,28.2,3.09,397.8,143.32,0.0,1.45, , 
,143.63,800,72.0,0.0,10110110,143.92,800,28.2,3.09,397.8,144.23,0.0,1.48, , 
,144.53,800,72.0,0.0,10110110,144.83,768,28.2,3.09,397.8,145.13,0.0,1.48, , 
,145.43,800,72.0,0.0,10110110,145.72,800,28.2,3.09,397.8,146.04,0.0,1.45, , 
,146.33,800,72.0,0.0,10110110,146.64,800,28.2,3.09,397.8,146.96,0.0,1.41, , 
,147.26,800,72.0,0.0,10110110,147.57,800,28.2,3.09,397.8,147.87,0.0,1.48, , 
,148.18,800,72.0,0.0,10110110,148.49,800,28.2,3.09,397.8,148.79,0.0,1.45, , 
,149.08,800,73.5,0.0,10110110,149.37,800,28.2,3.09,397.8,149.68,0.0,1.45, , 
,149.98,800,73.5,0.0,10110110,150.27,800,28.2,3.09,397.8,150.59,0.0,1.45, , 
,150.89,800,73.5,0.0,10110110,151.19,768,28.2,3.09,397.8,151.48,0.0,1.45, , 
,151.76,800,73.5,0.0,10110110,152.06,800,28.2,3.09,397.8,152.35,0.0,1.45, , 
,152.65,800,73.5,0.0,10110110,152.95,800,28.2,3.09,397.8,153.24,0.0,1.45, , 
,153.54,800,73.5,0.0,10110110,153.83,800,28.2,3.09,397.8,154.13,0.0,1.45, , 
,154.43,800,73.5,0.0,10110110,154.73,800,28.2,3.09,397.8,155.04,0.0,1.41, , 
,155.32,800,73.5,0.0,10110110,155.61,800,28.2,3.09,397.8,155.91,0.0,1.41, , 
,156.21,768,73.5,0.0,10110110,156.51,800,28.2,3.09,397.8,156.80,0.0,1.48, , 
,157.10,800,73.5,0.0,10110110,157.39,800,28.2,3.09,397.8,157.71,0.0,1.45, , 
,158.01,800,73.5,0.0,10110110,158.31,800,28.2,3.09,397.8,158.62,0.0,1.45, , 
,158.93,800,73.5,0.0,10110110,159.23,800,28.2,3.09,397.8,159.52,0.0,1.45, , 
,159.82,800,73.5,0.0,10110110,160.12,800,28.2,3.09,397.8,160.41,0.0,1.45, , 
,160.72,800,73.5,0.0,10110110,161.01,800,28.2,3.09,397.8,161.31,0.0,1.41, , 
,161.62,800,73.5,0.0,10110110,161.91,768,28.2,3.09,397.8,162.21,0.0,1.45, , 
,162.50,800,73.5,0.0,10110110,162.81,800,28.2,3.09,397.8,163.11,0.0,1.41, , 
,163.42,800,73.5,0.0,10110110,163.72,800,28.2,3.09,397.8,164.03,0.0,1.41, , 
,164.35,800,73.5,0.0,10110110,164.63,800,28.2,3.09,397.8,164.93,0.0,1.45, , 
,165.24,800,73.5,0.0,10110110,165.54,800,28.2,3.09,397.8,165.84,0.0,1.41, , 
,166.13,800,73.5,0.0,10110110,166.43,800,28.2,3.09,397.8,166.72,0.0,1.45, , 
,167.02,800,73.5,0.0,10110110,167.32,800,28.2,3.09,397.8,167.62,0.0,1.41, , 
,167.91,800,75.0,0.0,10110110,168.20,800,28.2,3.09,397.8,168.52,0.0,1.45, , 
,168.84,768,75.0,0.0,10110110,169.12,768,28.2,3.09,397.8,169.41,0.0,1.45, , 
,169.71,800,75.0,0.0,10110110,170.01,768,28.2,3.09,397.8,170.30,0.0,1.45, , 
,170.60,800,75.0,0.0,10110110,170.89,800,28.2,3.09,397.8,171.18,0.0,1.45, , 
,171.46,800,75.0,0.0,10110110,171.75,800,28.2,3.09,397.8,172.06,0.0,1.45, , 
,172.36,800,75.0,0.0,10110110,172.68,800,28.2,3.09,397.8,172.99,0.0,1.41, , 
,173.31,1088,75.0,0.0,10110110,173.62,1472,29.4,3.09,397.8,173.93,0.0,1.37, , 
,174.25,1248,75.0,0.0,10110110,174.56,1024,22.0,3.09,336.6,174.85,-1.2,1.25, , 
,175.15,768,75.0,-2.3,10111110,175.46,800,28.2,4.12,397.8,175.76,-6.3,1.09, , 
,176.04,800,75.0,-8.6,10111110,176.34,768,28.2,3.09,397.8,176.64,-11.7,1.29, , 
,176.95,736,75.0,-12.1,10111110,177.23,800,29.4,3.09,418.2,177.52,-10.9,1.56, , 
,177.80,800,75.0,-9.8,10111110,178.10,768,29.4,3.09,418.2,178.41,-7.4,1.60, , 
,178.71,768,75.0,-6.3,10111110,178.99,800,29.4,3.09,418.2,179.29,-4.3,1.60, , 
,179.58,800,75.0,-3.5,10111110,179.88,800,29.4,3.09,418.2,180.18,-2.7,1.52, , 
,180.49,768,75.0,-2.3,10111110,180.78,800,28.2,3.09,418.2,181.08,-1.6,1.52, , 
,181.38,800,75.0,-1.2,10111110,181.70,800,29.4,3.09,418.2,182.00,-0.8,1.48, , 
,182.30,800,75.0,-0.8,10111110,182.62,800,28.2,3.09,418.2,182.91,-0.4,1.48, , 
,183.22,800,75.0,-0.4,10111110,183.53,800,28.2,3.09,418.2,183.84,-0.4,1.45, , 
,184.13,800,75.0,0.0,10111110,184.44,800,28.2,3.09,418.2,184.75,0.0,1.48, , 
,185.07,800,76.5,0.4,10111110,185.37,768,28.2,3.09,418.2,185.66,0.4,1.45, , 
,185.98,800,76.5,0.0,10111110,186.28,800,28.2,3.09,397.8,186.58,-0.4,1.41, , 
,186.89,800,76.5,-0.8,10111110,187.19,800,28.2,3.09,397.8,187.50,-1.2,1.41, , 
,187.81,800,76.5,-1.6,10111110,188.11,800,28.2,3.09,397.8,188.44,-2.3,1.41, , 
,188.74,768,76.5,-2.7,10111110,189.04,800,28.2,3.09,397.8,189.33,-2.7,1.48, , 
,189.64,768,76.5,-2.3,10111110,189.94,800,28.2,3.09,418.2,190.24,-2.0,1.48, , 
,190.54,800,76.5,-1.6,10111110,190.84,800,28.2,3.09,397.8,191.15,-1.6,1.45, , 
,191.44,800,76.5,-1.6,10111110,191.73,800,28.2,3.09,397.8,192.02,-1.6,1.45, , 
,192.33,800,76.5,-2.0,10111110,192.62,800,28.2,3.09,397.8,192.92,-2.3,1.45, , 
,193.23,800,76.5,-2.3,10111110,193.52,800,28.2,3.09,397.8,193.82,-2.3,1.45, , 
,194.11,800,76.5,-2.3,10111110,194.44,800,28.2,3.09,397.8,194.74,-2.3,1.45, , 
,195.05,768,76.5,-2.3,10111110,195.35,800,28.2,3.09,418.2,195.65,-2.3,1.48, , 
,195.94,800,76.5,-2.0,10111110,196.23,800,28.2,3.09,397.8,196.52,-2.0,1.48, , 
,196.83,800,76.5,-1.6,10111110,197.14,800,28.2,3.09,397.8,197.48,-1.6,1.45, , 
,197.78,800,78.0,-1.6,10111110,198.09,800,28.2,3.09,397.8,198.37,-2.0,1.45, , 
,198.68,800,76.5,-2.0,10111110,198.98,800,28.2,3.09,397.8,199.28,-2.0,1.45, , 
,199.59,768,78.0,-2.0,10111110,199.88,800,28.2,3.09,418.2,200.19,-2.0,1.48, , 
,200.49,768,78.0,-2.0,10111110,200.79,800,28.2,3.09,418.2,201.09,-1.6,1.48, , 
,201.37,768,78.0,-1.6,10111110,201.67,800,28.2,3.09,397.8,201.97,-1.2,1.48, , 
,202.27,800,78.0,-1.2,10111110,202.58,800,28.2,3.09,397.8,202.88,-1.2,1.45, , 
,203.19,800,78.0,-1.2,10111110,203.47,800,28.2,3.09,397.8,203.76,-1.2,1.45, , 
,204.06,800,78.0,-1.6,10111110,204.37,768,28.2,3.09,397.8,204.66,-1.6,1.45, , 
,204.96,768,78.0,-1.6,10111110,205.25,768,28.2,3.09,397.8,205.56,-1.6,1.48, , 
,205.87,800,78.0,-1.2,10111110,206.18,800,28.2,3.09,397.8,206.48,-1.2,1.45, , 
,206.78,800,78.0,-1.2,10111110,207.08,800,28.2,3.09,397.8,207.38,-1.2,1.45, , 
,207.66,800,78.0,-1.2,10111110,207.96,800,28.2,3.09,397.8,208.26,-1.6,1.45, , 
,208.54,800,78.0,-1.6,10111110,208.84,800,26.7,3.09,397.8,209.12,-1.6,1.45, , 
,209.42,800,78.0,-1.6,10111110,209.72,800,26.7,3.09,397.8,210.02,-1.6,1.48, , 
,210.32,768,78.0,-1.2,10111110,210.62,768,28.2,3.09,397.8,210.93,-0.8,1.48, , 
,211.23,800,78.0,-0.8,10111110,211.52,800,28.2,3.09,397.8,211.82,-0.4,1.48, , 
,212.11,768,78.0,-0.8,10111110,212.41,768,26.7,3.09,397.8,212.71,-1.2,1.41, , 
,213.02,768,78.0,-1.2,10111110,213.32,768,28.2,3.09,397.8,213.61,-1.2,1.48, , 
,213.91,768,78.0,-0.8,10111110,214.22,800,26.7,3.09,397.8,214.53,-0.8,1.45, , 
,214.83,768,78.0,-0.4,10111110,215.13,800,28.2,3.09,397.8,215.44,-0.4,1.48, , 
,215.74,800,78.0,0.0,10111110,216.04,800,26.7,3.09,397.8,216.35,-0.4,1.45, , 
,216.65,800,78.0,-0.4,10111110,216.94,800,26.7,3.09,397.8,217.24,-0.4,1.48, , 
,217.53,800,78.0,-0.4,10111110,217.86,800,28.2,3.09,397.8,218.15,-0.4,1.45, , 
