Poniedziałek,24,Sierpień,2026,06:51:11:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,143.71,1760,84.0,0.0,11101011,143.02,1792,0.0,0.00,316.2,143.36,0.0,3.01, , 
,144.75,1728,84.0,-2.3,11111111,144.05,1760,20.8,3.09,295.8,144.41,0.0,1.05, , 
,145.70,1088,84.0,0.0,11101011,145.07,1408,0.0,0.00,336.6,145.35,0.0,3.40, , 
,146.71,2144,84.0,0.0,11101001,146.05,1824,25.1,4.12,357.0,146.37,0.0,0.63, , 
,147.73,2144,84.0,1.2,11101001,147.06,2112,17.6,2.06,244.8,147.39,-2.7,1.21, , 
,148.80,2080,84.0,-2.7,11101001,148.07,2112,20.8,3.09,295.8,148.43,-2.0,1.48, , 
,149.85,2080,84.0,-4.7,11101001,149.13,2080,25.1,3.09,336.6,149.49,-4.3,1.37, , 
,150.93,2048,84.0,-5.5,11101001,150.21,2048,29.4,4.12,377.4,150.57,-5.9,1.45, , 
,151.99,2048,84.0,-6.6,11101001,151.28,2048,29.4,4.12,377.4,151.63,-5.9,1.48, , 
,153.07,2048,84.0,-6.3,11101001,152.36,2048,28.2,3.09,377.4,152.71,-6.6,1.52, , 
,154.14,2016,82.5,-5.5,11101001,153.42,2048,29.4,4.12,377.4,153.78,-6.3,1.52, , 
,155.21,2048,82.5,2.0,11101001,154.49,2048,35.3,4.12,438.6,154.86,-0.4,1.64, , 
,156.28,2080,82.5,4.3,11101001,155.59,2048,56.1,8.24,632.4,155.93,3.5,1.56, , 
,157.30,2112,82.5,3.5,11101001,156.62,2080,57.6,8.24,652.8,156.96,4.3,1.37, , 
,158.33,2176,82.5,-0.8,11101001,157.67,2144,63.5,9.27,714.0,158.00,0.4,1.37, , 
,159.35,2208,82.5,-3.5,11101001,158.67,2176,63.5,9.27,693.6,159.01,-2.7,1.41, , 
,160.39,2272,82.5,-5.1,11101001,159.69,2240,62.0,8.24,693.6,160.05,-4.3,1.48, , 
,161.37,2304,82.5,-5.5,11101001,160.73,2272,62.0,8.24,693.6,161.05,-5.1,1.48, , 
,162.35,2336,82.5,-5.5,11101001,161.69,2336,62.0,8.24,693.6,162.01,-5.5,1.45, , 
,163.42,2400,82.5,-6.6,11101001,162.72,2368,62.0,8.24,693.6,163.04,-7.0,1.48, , 
,164.46,2432,82.5,-7.4,11101001,163.75,2400,62.0,8.24,673.2,164.11,-7.4,1.48, , 
,165.55,2496,82.5,-10.5,11101001,164.86,2464,65.1,8.24,714.0,165.22,-9.4,1.45, , 
,166.55,2528,82.5,-7.4,11101001,165.89,2496,65.1,8.24,714.0,166.22,-7.4,1.52, , 
,167.56,2560,82.5,-6.3,11101001,166.89,2528,63.5,8.24,693.6,167.22,-6.6,1.52, , 
,168.56,2624,82.5,-5.9,11101001,167.91,2592,63.5,8.24,693.6,168.24,-6.3,1.45, , 
,169.55,2656,82.5,-5.9,11101001,168.89,2624,62.0,8.24,693.6,169.22,-5.5,1.48, , 
,170.60,2688,84.0,-6.3,11101001,169.91,2656,65.1,8.24,714.0,170.26,-5.9,1.52, , 
,171.61,2752,82.5,-6.3,11101001,170.93,2720,63.5,8.24,693.6,171.27,-5.9,1.48, , 
,172.59,2784,84.0,-8.6,11101001,171.94,2752,67.8,9.27,734.4,172.26,-7.8,1.37, , 
,173.64,2848,84.0,-9.4,11101001,172.93,2816,71.0,9.27,754.8,173.28,-9.8,1.48, , 
,174.59,1536,84.0,0.0,11111111,173.97,2528,0.0,0.00,316.2,174.29,0.0,3.87, , 
,175.66,2144,84.0,0.0,11101001,174.98,1280,26.7,4.12,377.4,175.31,0.0,1.17, , 
,176.68,2144,84.0,0.0,11101001,176.00,2144,54.5,9.27,591.6,176.34,0.0,1.29, , 
,177.71,2176,84.0,-2.7,11101001,177.03,2144,72.2,10.30,775.2,177.37,-0.4,1.48, , 
,178.75,2208,84.0,-4.3,11101001,178.05,2208,71.0,9.27,775.2,178.40,-3.9,1.45, , 
,179.75,2240,84.0,-5.5,11101001,179.08,2208,71.0,9.27,775.2,179.42,-4.7,1.48, , 
,180.75,2272,84.0,-5.9,11101001,180.09,2240,69.4,9.27,754.8,180.42,-5.9,1.48, , 
,181.77,2304,84.0,-6.3,11101001,181.09,2272,69.4,9.27,754.8,181.43,-5.9,1.45, , 
,182.84,2336,85.5,-5.5,11101001,182.13,2304,69.4,9.27,754.8,182.50,-5.5,1.52, , 
,183.83,2336,85.5,-5.5,11101001,183.17,2336,67.8,8.24,754.8,183.50,-5.5,1.45, , 
,184.83,2368,85.5,-5.9,11101001,184.15,2336,67.8,9.27,754.8,184.49,-5.9,1.41, , 
,185.85,2400,85.5,-5.9,11101001,185.20,2368,67.8,9.27,734.4,185.52,-5.9,1.52, , 
,186.91,2400,85.5,-6.3,11101001,186.22,2400,67.8,8.24,734.4,186.57,-5.9,1.48, , 
,187.95,2432,85.5,-6.3,11101001,187.26,2400,66.3,8.24,734.4,187.60,-6.6,1.45, , 
,189.03,2432,85.5,-6.3,11101001,188.32,2432,66.3,8.24,734.4,188.66,-6.6,1.48, , 
,190.08,2464,85.5,-6.3,11101001,189.37,2464,66.3,8.24,714.0,189.72,-5.9,1.45, , 
,191.12,2464,85.5,-6.6,11101001,190.42,2464,65.1,8.24,714.0,190.77,-6.6,1.45, , 
,192.19,2464,85.5,-6.3,11101001,191.47,2464,65.1,8.24,714.0,191.82,-5.9,1.48, , 
,193.19,2496,85.5,-2.7,11101001,192.54,2464,60.4,8.24,673.2,192.87,-3.1,1.45, , 
,194.24,2464,85.5,-2.3,11101001,193.53,2496,60.4,8.24,673.2,193.86,-2.3,1.52, , 
,195.32,2464,85.5,-2.7,11101001,194.60,2464,60.4,8.24,673.2,194.96,-1.6,1.48, , 
,196.37,2464,85.5,-2.7,11101001,195.65,2464,60.4,8.24,673.2,196.00,-3.1,1.41, , 
,197.46,2464,85.5,-2.7,11101001,196.74,2464,60.4,8.24,673.2,197.11,-3.1,1.52, , 
,198.55,2464,85.5,-2.7,11101001,197.82,2464,60.4,8.24,673.2,198.19,-2.3,1.45, , 
,199.62,2464,85.5,-3.1,11101001,198.89,2464,60.4,8.24,673.2,199.24,-2.7,1.48, , 
,200.66,2432,85.5,-3.5,11101001,199.97,2432,62.0,8.24,673.2,200.33,-2.7,1.48, , 
,201.74,2400,85.5,-3.5,11101001,201.05,2432,62.0,8.24,673.2,201.41,-3.5,1.45, , 
,202.77,2400,85.5,-4.3,11101001,202.10,2400,63.5,8.24,693.6,202.43,-4.7,1.48, , 
,203.83,2368,85.5,-5.1,11101001,203.14,2400,65.1,8.24,714.0,203.46,-4.7,1.45, , 
,204.82,2336,85.5,-5.9,11101001,204.16,2368,67.8,9.27,734.4,204.50,-6.3,1.48, , 
,205.80,2336,85.5,-5.9,11101001,205.15,2336,69.4,9.27,754.8,205.48,-5.9,1.52, , 
,206.80,2304,85.5,-5.9,11101001,206.14,2304,71.0,9.27,775.2,206.46,-6.6,1.48, , 
,207.82,2272,85.5,-2.3,11101001,207.14,2304,73.7,10.30,795.6,207.48,-3.1,1.48, , 
,208.85,2272,85.5,-1.2,11101001,208.16,2272,76.9,11.33,846.6,208.51,-1.6,1.48, , 
,209.89,2240,85.5,-6.3,11101001,209.19,2272,81.2,11.33,867.0,209.54,-3.9,1.29, , 
,210.88,2240,85.5,-8.6,11101001,210.22,2240,90.2,13.39,969.0,210.56,-7.8,1.41, , 
,211.92,2240,85.5,-10.5,11101001,211.23,2240,90.2,12.36,969.0,211.57,-10.5,1.45, , 
,212.94,2240,85.5,-11.3,11101001,212.26,2240,90.2,13.39,969.0,212.60,-11.3,1.48, , 
,213.96,2240,85.5,-12.1,11101001,213.28,2240,90.2,12.36,969.0,213.62,-11.7,1.45, , 
,214.97,2208,85.5,-11.3,11101001,214.31,2240,90.2,12.36,969.0,214.64,-12.1,1.45, , 
,216.02,2208,85.5,-12.1,11101001,215.32,2208,90.2,12.36,969.0,215.67,-11.7,1.48, , 
,217.08,2208,85.5,-11.7,11101001,216.39,2208,90.2,12.36,969.0,216.73,-11.3,1.45, , 
,218.10,2176,85.5,-11.7,11101001,217.42,2176,90.2,12.36,969.0,217.76,-11.7,1.48, , 
,219.10,2176,85.5,-11.7,11101001,218.44,2176,90.2,12.36,969.0,218.77,-11.7,1.45, , 
,220.10,2176,85.5,-12.1,11101001,219.44,2176,90.2,12.36,969.0,219.77,-11.3,1.45, , 
,221.13,2176,85.5,-11.3,11101001,220.46,2176,90.2,12.36,969.0,220.80,-11.3,1.48, , 
,222.12,2176,85.5,-11.3,11101001,221.47,2176,88.6,12.36,969.0,221.80,-11.7,1.41, , 
,223.15,2176,85.5,-11.7,11101001,222.47,2176,88.6,12.36,969.0,222.82,-10.9,1.52, , 
,224.17,2176,85.5,-11.3,11101001,223.48,2176,90.2,12.36,969.0,223.83,-11.3,1.45, , 
,225.18,2176,85.5,-11.7,11101001,224.50,2176,88.6,12.36,969.0,224.84,-11.7,1.45, , 
,226.21,2208,85.5,-7.0,11101001,225.52,2208,82.7,11.33,907.8,225.87,-9.0,1.56, , 
,227.23,2208,85.5,-7.8,11101001,226.55,2208,72.2,9.27,795.6,226.89,-7.8,1.41, , 
,228.22,2208,85.5,-6.6,11101001,227.55,2208,72.2,9.27,795.6,227.88,-7.4,1.52, , 
,229.23,2208,85.5,-1.6,11101001,228.55,2208,63.5,8.24,714.0,228.89,-2.3,1.52, , 
,230.28,2208,85.5,5.9,11101001,229.58,2208,53.3,7.21,612.0,229.93,4.3,1.60, , 
,231.30,2208,85.5,7.8,11101001,230.64,2208,35.3,5.15,438.6,230.97,7.4,1.45, , 
,232.30,2208,85.5,8.2,11101001,231.63,2208,35.3,5.15,438.6,231.97,8.2,1.41, , 
,233.31,2240,85.5,5.1,11101001,232.65,2208,35.3,5.15,438.6,232.97,5.1,1.45, , 
,234.35,2240,85.5,4.3,11101001,233.65,2240,48.6,7.21,571.2,233.99,6.6,1.41, , 
,235.36,2272,85.5,5.5,11101001,234.68,2272,48.6,7.21,571.2,235.02,5.1,1.45, , 
,236.38,2336,85.5,5.9,11101001,235.70,2304,45.9,6.18,550.8,236.04,6.6,1.45, , 
,237.44,2368,85.5,2.7,11101001,236.73,2336,40.0,6.18,479.4,237.09,2.7,1.37, , 
,238.44,2400,85.5,1.6,11101001,237.76,2368,38.4,5.15,459.0,238.10,2.0,1.45, , 
,239.49,2432,85.5,1.2,11101001,238.79,2400,38.4,5.15,459.0,239.14,1.2,1.48, , 
,240.60,2464,85.5,0.8,11101001,239.84,2464,36.9,5.15,438.6,240.21,1.2,1.48, , 
,241.62,2496,85.5,-1.2,11101001,240.93,2496,36.9,5.15,438.6,241.28,0.0,1.48, , 
,242.62,2496,85.5,-9.4,11101001,241.96,2496,20.8,2.06,295.8,242.29,-7.8,1.21, , 
,243.70,2528,85.5,-10.5,11101001,242.98,2528,20.8,2.06,295.8,243.32,-11.3,1.37, , 
,244.73,2528,85.5,-11.3,11101001,244.03,2528,20.8,2.06,295.8,244.37,-11.3,1.56, , 
,245.78,2528,85.5,-10.5,11101001,245.07,2528,20.8,2.06,295.8,245.42,-10.9,1.56, , 
,246.80,2528,85.5,-10.5,11101001,246.13,2528,20.8,2.06,295.8,246.47,-10.9,1.48, , 
,247.87,2528,85.5,-9.8,11101001,247.15,2560,20.8,2.06,295.8,247.51,-10.5,1.48, , 
,248.91,2528,84.0,-10.5,11101001,248.21,2528,20.8,2.06,295.8,248.58,-10.2,1.52, , 
