Poniedzia³ek,14,Wrzesieñ,2026,16:44:51:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,222.38,992,85.5,0.0,11111111,221.74,1312,0.0,0.00,336.6,222.07,0.0,0.0, , 
,223.30,928,85.5,0.0,11111111,222.67,960,31.0,4.12,438.6,222.99,0.0,0.0, , 
,224.22,960,85.5,0.4,11111111,223.59,896,29.4,4.12,418.2,223.89,0.0,0.0, , 
,225.20,2144,85.5,0.0,11101001,224.54,1664,36.9,5.15,459.0,224.88,0.0,0.0, , 
,226.22,2144,85.5,-10.2,11101001,225.53,2144,16.1,2.06,244.8,225.88,0.0,0.0, , 
,227.23,2144,85.5,0.0,11101001,226.56,2112,25.1,3.09,336.6,226.89,0.0,0.0, , 
,228.27,2176,85.5,0.0,11101001,227.57,2144,36.9,5.15,459.0,227.93,0.0,0.0, , 
,229.31,2144,85.5,0.0,11111101,228.60,2176,56.1,7.21,652.8,228.96,0.0,0.0, , 
,230.34,2112,85.5,0.0,11111101,229.65,2144,16.1,2.06,244.8,229.99,0.0,0.0, , 
,231.40,2016,85.5,0.0,11101001,230.70,2080,0.0,0.00,244.8,231.05,0.0,0.0, , 
,232.43,1984,85.5,0.0,11101001,231.75,2016,14.9,2.06,244.8,232.09,0.0,0.0, , 
,233.52,1952,85.5,-8.6,11101011,232.79,1984,14.9,2.06,244.8,233.15,0.0,0.0, , 
,234.60,1920,85.5,-9.0,11101011,233.87,1952,19.2,2.06,295.8,234.24,0.0,0.0, , 
,235.72,1920,85.5,0.0,11101011,234.98,1920,22.0,2.06,316.2,235.34,0.0,0.0, , 
,236.79,1920,85.5,0.0,11101011,236.08,1920,40.0,5.15,479.4,236.44,0.0,0.0, , 
,237.87,1952,84.0,3.5,11101011,237.16,1920,67.8,10.30,775.2,237.51,0.0,0.0, , 
,238.94,2016,84.0,0.0,11101001,238.23,1984,66.3,10.30,754.8,238.58,0.0,0.0, , 
,239.97,2080,84.0,7.4,11101001,239.28,2048,62.0,9.27,714.0,239.63,0.0,0.0, , 
,241.01,2144,84.0,10.9,11101001,240.31,2112,60.4,9.27,693.6,240.65,0.0,0.0, , 
,242.03,2176,84.0,14.1,11101001,241.34,2144,59.2,9.27,673.2,241.69,0.0,0.0, , 
,243.05,2240,84.0,15.2,11101001,242.37,2208,59.2,9.27,673.2,242.72,0.0,0.0, , 
,244.07,2272,85.5,16.4,11101001,243.38,2240,57.6,9.27,652.8,243.71,0.0,0.0, , 
,245.09,2272,84.0,0.0,11111101,244.42,2272,51.8,8.24,612.0,244.76,0.0,0.0, , 
,246.10,2240,84.0,0.0,11111101,245.43,2272,17.6,2.06,275.4,245.76,0.0,0.0, , 
