Sobota,29,Sierpieñ,2026,22:03:25:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,207.62,800,70.5,-4.3,10111110,207.01,800,31.0,4.12,438.6,207.31,3.9,0.0, , 
,208.54,768,70.5,-4.3,10111110,207.93,800,31.0,4.12,438.6,208.24,3.9,0.0, , 
,209.44,800,70.5,-3.9,10111110,208.83,800,31.0,4.12,438.6,209.15,3.9,0.0, , 
,210.34,800,70.5,-3.9,10111110,209.75,832,31.0,4.12,438.6,210.05,3.9,0.0, , 
,211.23,800,70.5,-3.9,10111110,210.64,800,31.0,4.12,438.6,210.94,3.9,0.0, , 
,212.11,800,70.5,-3.9,10111110,211.53,800,31.0,4.12,438.6,211.82,3.9,0.0, , 
,213.02,800,70.5,-3.9,10111110,212.41,800,31.0,4.12,438.6,212.71,3.9,0.0, , 
,213.92,800,70.5,-3.9,10111110,213.33,800,31.0,4.12,438.6,213.61,3.9,0.0, , 
,214.80,768,70.5,-3.9,10111110,214.21,800,31.0,4.12,418.2,214.50,3.9,0.0, , 
,215.68,768,70.5,-3.9,10111110,215.10,800,31.0,4.12,438.6,215.39,3.9,0.0, , 
,216.56,768,70.5,-3.9,10111110,215.98,768,31.0,4.12,438.6,216.28,3.9,0.0, , 
,217.44,800,70.5,-4.3,10111110,216.85,800,31.0,4.12,438.6,217.16,3.9,0.0, , 
,218.32,800,70.5,-4.3,10111110,217.73,800,31.0,4.12,438.6,218.02,3.9,0.0, , 
,219.23,800,70.5,-4.3,10111110,218.64,800,31.0,4.12,438.6,218.94,3.9,0.0, , 
,220.13,800,70.5,-4.3,10111110,219.53,800,29.4,4.12,418.2,219.83,4.7,0.0, , 
,221.05,800,70.5,-3.9,10111110,220.46,800,31.0,4.12,418.2,220.77,3.9,0.0, , 
,221.93,800,70.5,-3.9,10111110,221.33,800,31.0,4.12,438.6,221.64,3.9,0.0, , 
,222.84,800,70.5,-3.9,10111110,222.23,800,31.0,4.12,418.2,222.54,3.9,0.0, , 
,223.74,800,70.5,-3.9,10111110,223.15,800,31.0,4.12,418.2,223.45,3.9,0.0, , 
,224.66,800,72.0,-3.5,10111110,224.04,800,31.0,4.12,438.6,224.35,3.9,0.0, , 
,225.52,800,72.0,-3.9,10111110,224.94,800,29.4,4.12,418.2,225.22,4.7,0.0, , 
,226.40,800,72.0,-3.9,10111110,225.81,800,29.4,4.12,418.2,226.11,3.9,0.0, , 
,227.29,768,72.0,-3.9,10111110,226.70,800,29.4,4.12,418.2,226.99,4.7,0.0, , 
,228.19,800,72.0,-3.9,10111110,227.60,768,31.0,4.12,438.6,227.90,4.7,0.0, , 
