Sobota,22,Sierpień,2026,20:43:29:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,136.95,928,39.0,5.5,10111110,137.26,928,40.0,5.15,479.4,137.57,5.5,1.41, , 
,137.87,928,40.5,5.1,10111110,138.17,928,40.0,5.15,479.4,138.49,5.1,1.41, , 
,138.80,896,40.5,5.1,10111110,139.10,896,38.4,5.15,479.4,139.39,5.1,1.45, , 
,139.70,896,40.5,5.1,10111110,140.01,896,38.4,5.15,479.4,140.32,5.1,1.45, , 
,140.61,896,40.5,5.1,10111110,140.91,928,38.4,5.15,459.0,141.25,5.1,1.41, , 
,141.55,928,40.5,5.1,10111110,141.88,896,38.4,5.15,479.4,142.19,5.1,1.41, , 
,142.50,928,40.5,5.1,10111110,142.81,896,38.4,5.15,459.0,143.13,5.1,1.41, , 
,143.45,896,40.5,5.5,10111110,143.75,896,38.4,5.15,459.0,144.08,5.5,1.45, , 
,144.40,928,40.5,5.5,10111110,144.71,928,38.4,5.15,459.0,145.01,5.5,1.45, , 
,145.31,896,40.5,5.5,10111110,145.62,896,38.4,5.15,459.0,145.94,5.5,1.41, , 
,146.25,928,42.0,5.1,10111110,146.57,896,36.9,5.15,459.0,146.86,4.7,1.41, , 
,147.21,896,42.0,4.7,10111110,147.51,896,36.9,5.15,459.0,147.83,4.7,1.45, , 
,148.14,896,42.0,4.7,10111110,148.46,896,36.9,5.15,459.0,148.76,5.1,1.45, , 
,149.07,896,42.0,5.1,10111110,149.37,896,36.9,5.15,459.0,149.67,5.1,1.41, , 
,149.98,928,42.0,5.1,10111110,150.28,896,36.9,5.15,459.0,150.59,5.1,1.41, , 
,150.90,896,42.0,5.1,10111110,151.19,896,36.9,5.15,459.0,151.51,5.1,1.45, , 
,151.81,896,42.0,5.1,10111110,152.11,896,36.9,5.15,459.0,152.42,5.1,1.45, , 
,152.73,896,42.0,5.1,10111110,153.04,896,35.3,5.15,459.0,153.34,4.7,1.41, , 
,153.64,896,42.0,4.7,10111110,153.96,896,36.9,5.15,459.0,154.27,4.7,1.45, , 
,154.56,896,42.0,5.1,10111110,154.89,896,36.9,5.15,459.0,155.21,5.5,1.48, , 
,155.53,896,42.0,5.5,10111110,155.85,896,35.3,5.15,459.0,156.18,5.5,1.41, , 
,156.48,928,43.5,5.5,10111110,156.80,896,36.9,5.15,459.0,157.13,5.5,1.41, , 
,157.43,896,43.5,5.5,10111110,157.74,896,36.9,5.15,459.0,158.06,5.5,1.45, , 
,158.38,896,43.5,5.5,10111110,158.69,896,36.9,5.15,459.0,158.99,5.5,1.45, , 
,159.30,896,43.5,5.5,10111110,159.60,928,35.3,5.15,459.0,159.92,5.5,1.41, , 
,160.22,896,43.5,5.5,10111110,160.54,896,35.3,5.15,459.0,160.83,5.1,1.45, , 
,161.13,896,43.5,5.1,10111110,161.43,896,35.3,5.15,438.6,161.75,5.1,1.41, , 
,162.08,896,43.5,4.7,10111110,162.41,896,35.3,5.15,438.6,162.73,4.3,1.41, , 
,163.05,896,43.5,4.3,10111110,163.35,896,35.3,5.15,438.6,163.65,4.3,1.45, , 
,163.95,896,43.5,4.3,10111110,164.26,896,35.3,5.15,459.0,164.57,4.3,1.45, , 
,164.87,896,43.5,3.9,10111110,165.18,896,35.3,5.15,438.6,165.51,3.1,1.25, , 
,165.81,896,43.5,-0.4,10111110,166.11,928,34.1,4.12,438.6,166.43,-8.2,0.78, , 
,166.74,896,45.0,-11.7,10111110,167.04,896,34.1,4.12,418.2,167.34,-16.4,1.13, , 
,167.65,864,45.0,-18.0,10111110,167.97,896,32.5,3.09,418.2,168.29,-18.8,1.45, , 
,168.59,864,45.0,-18.4,10111110,168.88,864,34.1,3.09,438.6,169.19,-18.0,1.52, , 
,169.52,864,45.0,-17.2,10111110,169.83,896,35.3,4.12,438.6,170.14,-15.6,1.56, , 
,170.46,832,45.0,-14.8,10111110,170.75,832,36.9,4.12,459.0,171.06,-13.3,1.52, , 
,171.36,832,45.0,-12.9,10111110,171.65,832,36.9,4.12,459.0,171.95,-12.9,1.45, , 
,172.28,832,45.0,-12.9,10111110,172.60,832,35.3,4.12,459.0,172.89,-12.9,1.45, , 
,173.21,832,45.0,-12.9,10111110,173.49,832,35.3,4.12,438.6,173.79,-12.9,1.41, , 
,174.09,832,45.0,-13.3,10111110,174.42,864,34.1,4.12,438.6,174.72,-13.7,1.41, , 
,175.03,832,45.0,-14.1,10111110,175.34,832,34.1,4.12,438.6,175.64,-14.5,1.41, , 
,175.95,832,46.5,-14.5,10111110,176.24,832,34.1,4.12,438.6,176.54,-14.8,1.45, , 
,176.85,832,46.5,-14.8,10111110,177.19,832,35.3,4.12,459.0,177.49,-14.8,1.45, , 
,177.80,832,46.5,-14.8,10111110,178.11,832,35.3,4.12,438.6,178.41,-14.1,1.48, , 
,178.72,800,46.5,-14.1,10111110,179.04,832,35.3,4.12,438.6,179.33,-14.1,1.45, , 
,179.65,832,46.5,-14.1,10111110,179.96,832,34.1,4.12,438.6,180.25,-14.5,1.41, , 
,180.55,832,46.5,-14.8,10111110,180.86,832,34.1,4.12,438.6,181.18,-15.6,1.41, , 
,181.48,832,46.5,-15.6,10111110,181.76,832,35.3,4.12,438.6,182.05,-16.0,1.45, , 
,182.36,832,46.5,-16.0,10111110,182.68,832,34.1,4.12,438.6,182.97,-16.4,1.45, , 
,183.26,800,46.5,-16.4,10111110,183.55,800,35.3,4.12,459.0,183.86,-16.4,1.48, , 
,184.17,832,46.5,-16.4,10111110,184.46,832,35.3,4.12,438.6,184.78,-16.0,1.45, , 
,185.08,832,46.5,-16.0,10111110,185.39,832,35.3,4.12,459.0,185.69,-15.6,1.48, , 
,186.00,832,46.5,-15.6,10111110,186.32,832,35.3,4.12,459.0,186.62,-15.6,1.48, , 
,186.94,832,46.5,-15.6,10111110,187.23,832,35.3,4.12,438.6,187.53,-15.6,1.45, , 
,187.84,832,46.5,-16.0,10111110,188.14,832,34.1,3.09,438.6,188.44,-16.0,1.45, , 
,188.75,832,46.5,-16.0,10111110,189.06,800,35.3,4.12,459.0,189.37,-16.0,1.45, , 
,189.66,832,46.5,-16.4,10111110,189.97,800,35.3,4.12,459.0,190.27,-16.4,1.48, , 
,190.56,832,48.0,-16.4,10111110,190.86,832,35.3,4.12,459.0,191.19,-16.0,1.48, , 
,191.49,832,48.0,-16.0,10111110,191.80,832,35.3,4.12,459.0,192.12,-16.0,1.48, , 
,192.43,832,48.0,-15.6,10111110,192.71,832,35.3,4.12,459.0,193.02,-15.6,1.48, , 
,193.32,832,48.0,-15.6,10111110,193.63,800,35.3,4.12,459.0,193.94,-16.0,1.45, , 
,194.25,832,48.0,-16.0,10111110,194.57,832,35.3,4.12,459.0,194.88,-16.0,1.45, , 
,195.20,832,48.0,-16.0,10111110,195.50,832,35.3,4.12,438.6,195.80,-16.4,1.41, , 
,196.11,800,48.0,-16.8,10111110,196.43,832,35.3,4.12,459.0,196.72,-17.2,1.45, , 
,197.03,832,48.0,-17.6,10111110,197.32,832,35.3,3.09,459.0,197.62,-18.0,1.45, , 
,197.90,832,48.0,-18.0,10111110,198.20,832,35.3,3.09,459.0,198.51,-18.0,1.48, , 
,198.81,832,48.0,-17.6,10111110,199.11,800,35.3,3.09,459.0,199.42,-17.6,1.48, , 
,199.71,832,48.0,-17.6,10111110,200.01,832,35.3,4.12,459.0,200.29,-17.6,1.45, , 
,200.59,832,48.0,-17.6,10111110,200.89,800,35.3,4.12,438.6,201.22,-17.6,1.45, , 
,201.54,832,48.0,-17.6,10111110,201.85,800,34.1,3.09,438.6,202.15,-18.0,1.45, , 
,202.44,832,48.0,-18.0,10111110,202.74,832,34.1,3.09,438.6,203.05,-18.0,1.45, , 
,203.37,832,49.5,-18.0,10111110,203.67,832,35.3,4.12,459.0,204.00,-18.0,1.48, , 
,204.29,832,49.5,-18.0,10111110,204.59,800,35.3,3.09,459.0,204.89,-17.6,1.52, , 
,205.19,832,49.5,-17.2,10111110,205.50,832,35.3,3.09,459.0,205.81,-16.8,1.48, , 
,206.13,832,49.5,-16.8,10111110,206.44,800,35.3,3.09,459.0,206.75,-16.4,1.48, , 
,207.05,832,49.5,-16.4,10111110,207.35,832,35.3,4.12,459.0,207.66,-16.8,1.45, , 
,207.96,832,49.5,-16.8,10111110,208.27,832,35.3,3.09,459.0,208.57,-17.2,1.45, , 
,208.87,832,49.5,-16.8,10111110,209.17,832,35.3,4.12,459.0,209.48,-16.8,1.48, , 
,209.78,832,49.5,-16.8,10111110,210.09,832,35.3,4.12,459.0,210.39,-16.8,1.48, , 
,210.71,800,49.5,-16.8,10111110,211.00,800,35.3,4.12,459.0,211.29,-16.8,1.48, , 
,211.59,832,49.5,-16.4,10111110,211.90,832,35.3,4.12,459.0,212.20,-16.4,1.48, , 
,212.49,832,49.5,-16.4,10111110,212.79,832,35.3,4.12,459.0,213.10,-16.4,1.48, , 
,213.41,832,49.5,-16.4,10111110,213.72,800,35.3,3.09,459.0,214.03,-16.0,1.48, , 
,214.33,832,49.5,-16.4,10111110,214.65,832,35.3,4.12,459.0,214.96,-16.4,1.45, , 
,215.27,832,49.5,-16.8,10111110,215.58,832,35.3,3.09,459.0,215.89,-16.8,1.48, , 
,216.20,832,49.5,-16.8,10111110,216.51,832,34.1,3.09,459.0,216.81,-17.2,1.45, , 
,217.10,800,51.0,-17.2,10111110,217.40,832,35.3,4.12,459.0,217.69,-17.2,1.48, , 
,218.01,832,51.0,-16.8,10111110,218.31,832,35.3,4.12,438.6,218.62,-16.8,1.48, , 
,218.91,800,51.0,-16.8,10111110,219.20,832,35.3,4.12,459.0,219.50,-16.8,1.48, , 
,219.81,832,51.0,-16.8,10111110,220.09,832,35.3,4.12,459.0,220.38,-16.8,1.48, , 
,220.68,832,51.0,-16.4,10111110,220.99,832,35.3,4.12,459.0,221.30,-16.4,1.48, , 
,221.61,832,51.0,-16.4,10111110,221.92,832,35.3,4.12,459.0,222.21,-16.4,1.45, , 
,222.53,832,51.0,-16.8,10111110,222.82,832,34.1,3.09,438.6,223.12,-17.2,1.45, , 
,223.43,800,51.0,-17.2,10111110,223.71,800,34.1,3.09,438.6,224.01,-16.8,1.52, , 
,224.31,800,51.0,-16.4,10111110,224.60,800,35.3,3.09,459.0,224.91,-16.0,1.48, , 
,225.21,832,51.0,-15.6,10111110,225.52,832,35.3,4.12,459.0,225.82,-15.6,1.48, , 
,226.13,832,51.0,-15.2,10111110,226.43,832,35.3,4.12,459.0,226.73,-15.2,1.45, , 
,227.02,832,51.0,-15.2,10111110,227.34,832,34.1,4.12,459.0,227.66,-14.8,1.45, , 
,227.98,832,51.0,-14.5,10111110,228.27,832,35.3,4.12,459.0,228.58,-14.5,1.45, , 
,228.90,832,51.0,-14.1,10111110,229.18,832,34.1,4.12,438.6,229.48,-14.1,1.41, , 
,229.80,832,51.0,-14.1,10111110,230.12,832,34.1,4.12,438.6,230.43,-14.5,1.41, , 
,230.73,832,52.5,-14.5,10111110,231.02,832,34.1,4.12,438.6,231.33,-14.8,1.41, , 
,231.63,800,52.5,-14.8,10111110,231.95,832,34.1,3.09,438.6,232.24,-14.8,1.41, , 
,232.55,800,52.5,-14.8,10111110,232.86,832,34.1,3.09,438.6,233.15,-14.8,1.45, , 
,233.47,800,52.5,-14.8,10111110,233.77,832,34.1,3.09,438.6,234.06,-14.5,1.41, , 
,234.36,832,52.5,-14.8,10111110,234.67,832,34.1,3.09,438.6,234.98,-15.2,1.41, , 
,235.30,832,52.5,-15.2,10111110,235.62,832,34.1,3.09,438.6,235.91,-15.2,1.41, , 
