Poniedzia³ek,21,Wrzesieñ,2026,15:41:46:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,248.59,800,61.5,-8.6,10111110,248.91,800,34.1,4.12,459.0,249.23,0.0,0.0, , 
,249.53,800,61.5,-8.6,10111110,249.82,800,34.1,4.12,459.0,250.14,0.0,0.0, , 
,250.46,800,63.0,-8.2,10111110,250.76,832,34.1,4.12,459.0,251.09,0.0,0.0, , 
,251.38,800,63.0,-8.6,10111110,251.68,800,34.1,4.12,459.0,251.96,0.0,0.0, , 
,252.26,800,63.0,-9.0,10111110,252.57,800,34.1,4.12,459.0,252.89,0.0,0.0, , 
,253.19,800,63.0,-8.2,10111110,253.49,800,34.1,4.12,459.0,253.79,0.0,0.0, , 
,254.08,800,63.0,-7.8,10111110,254.38,800,34.1,4.12,459.0,254.68,0.0,0.0, , 
,255.00,800,63.0,-8.2,10111110,255.32,800,34.1,4.12,459.0,255.63,0.0,0.0, , 
,255.91,800,63.0,-8.6,10111110,256.23,800,34.1,4.12,459.0,256.54,0.0,0.0, , 
,256.87,800,63.0,-7.8,10111110,257.19,800,34.1,4.12,459.0,257.48,0.0,0.0, , 
,257.80,800,63.0,-7.4,10111110,258.11,800,34.1,4.12,459.0,258.42,0.0,0.0, , 
,258.73,800,63.0,-8.2,10111110,259.01,800,34.1,4.12,459.0,259.32,0.0,0.0, , 
,259.64,800,63.0,-8.6,10111110,259.92,800,34.1,4.12,459.0,260.22,0.0,0.0, , 
,260.52,768,63.0,-8.6,10111110,260.82,800,34.1,4.12,459.0,261.13,0.0,0.0, , 
,261.44,800,63.0,-8.6,10111110,261.74,800,35.3,4.12,459.0,262.04,0.0,0.0, , 
,262.38,1600,63.0,0.0,10101010,262.70,2272,87.1,15.45,907.8,263.05,0.0,0.0, , 
,263.39,2368,63.0,0.0,10101000,263.76,1888,79.6,12.36,867.0,264.12,0.0,0.0, , 
,264.46,2336,63.0,-5.9,10101000,264.79,2560,0.0,0.00,571.2,265.16,0.0,0.0, , 
,265.47,1184,63.0,0.0,10101010,265.86,1472,40.0,6.18,479.4,266.19,0.0,0.0, , 
,266.51,1440,63.0,0.0,10101010,266.90,1504,53.3,8.24,632.4,267.28,0.0,0.0, , 
,267.65,1600,63.0,-2.7,10101010,268.02,1696,51.8,7.21,591.6,268.41,0.0,0.0, , 
,268.79,1824,63.0,-3.5,10101010,269.19,1888,53.3,7.21,591.6,269.55,0.0,0.0, , 
,269.90,2016,64.5,-6.3,10101000,270.25,2080,56.1,7.21,632.4,270.59,0.0,0.0, , 
,270.91,2208,63.0,-7.8,10101000,271.25,2304,60.4,8.24,652.8,271.63,0.0,0.0, , 
