Poniedziałek,24,Sierpień,2026,06:33:49:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,141.60,1440,40.5,5.1,10111110,141.92,1408,29.4,4.12,377.4,142.26,5.9,1.45, , 
,142.60,1376,40.5,5.9,10111110,142.93,1344,29.4,4.12,377.4,143.26,6.3,1.41, , 
,143.58,1376,40.5,0.0,10101010,143.93,1376,48.6,8.24,550.8,144.37,0.0,1.45, , 
,144.69,1536,40.5,0.0,10101010,145.06,1632,57.6,9.27,632.4,145.41,0.0,1.56, , 
,145.77,1824,40.5,2.0,10101010,146.14,1888,50.2,7.21,550.8,146.52,2.7,1.45, , 
,146.87,1984,42.0,1.6,10101000,147.23,2080,45.9,6.18,499.8,147.57,4.7,1.56, , 
,147.90,2240,42.0,6.6,10101000,148.23,2304,62.0,10.30,652.8,148.54,8.6,1.41, , 
,148.89,2432,42.0,7.0,10101000,149.23,2528,56.1,9.27,591.6,149.55,4.3,1.25, , 
,149.87,2688,42.0,3.5,10101000,150.20,2432,0.0,0.00,336.6,150.50,0.0,3.28, , 
,150.81,1152,42.0,0.0,10111110,151.12,1152,34.1,5.15,418.2,151.47,0.0,1.45, , 
,151.84,1728,42.0,0.0,10101010,152.20,1728,28.2,4.12,357.0,152.56,-8.2,1.21, , 
,152.94,1760,42.0,-8.2,10101010,153.30,1760,40.0,6.18,459.0,153.62,-3.5,1.60, , 
,154.00,1792,43.5,-2.3,10101010,154.39,1792,42.7,6.18,479.4,154.77,0.0,1.13, , 
,155.13,1888,43.5,0.0,10101010,155.49,1920,47.1,6.18,520.2,155.86,0.0,1.33, , 
,156.23,1952,43.5,-3.1,10101010,156.60,1984,31.0,4.12,377.4,156.97,-6.6,1.29, , 
,157.33,1984,43.5,-7.0,10101010,157.69,1984,26.7,3.09,336.6,158.06,-6.3,1.48, , 
,158.40,1984,43.5,-6.3,10101010,158.75,1952,25.1,3.09,336.6,159.11,-4.7,1.52, , 
,159.49,1952,43.5,-5.1,10101010,159.86,1984,25.1,3.09,336.6,160.23,-3.9,1.52, , 
,160.58,1952,43.5,-2.7,10101010,160.94,1984,25.1,3.09,336.6,161.31,-2.0,1.48, , 
,161.66,1952,43.5,-2.0,10101010,162.02,1952,28.2,4.12,357.0,162.39,0.4,1.52, , 
,162.76,1920,45.0,0.8,10101010,163.12,1920,29.4,4.12,357.0,163.49,0.8,1.45, , 
,163.86,1920,45.0,1.6,10101010,164.24,1920,29.4,4.12,377.4,164.58,2.0,1.41, , 
,164.96,1888,45.0,2.0,10101010,165.33,1888,31.0,4.12,377.4,165.69,2.3,1.41, , 
,166.06,1888,45.0,2.0,10101010,166.42,1888,31.0,4.12,377.4,166.80,2.0,1.41, , 
,167.18,1888,45.0,2.0,10101010,167.54,1888,31.0,4.12,377.4,167.91,2.0,1.41, , 
,168.28,1888,45.0,1.6,10101010,168.66,1888,34.1,5.15,418.2,169.04,3.1,1.45, , 
,169.39,1920,46.5,2.7,10101010,169.75,1920,36.9,5.15,438.6,170.12,3.9,1.45, , 
,170.48,1952,46.5,3.5,10101010,170.83,1952,35.3,5.15,418.2,171.19,2.7,1.41, , 
,171.55,1984,46.5,3.1,10101010,171.92,1984,34.1,5.15,397.8,172.31,2.7,1.41, , 
,172.69,1984,46.5,2.0,10101000,173.05,2016,36.9,5.15,418.2,173.41,3.1,1.48, , 
,173.76,2016,46.5,3.1,10101000,174.10,2016,35.3,5.15,418.2,174.45,3.5,1.45, , 
,174.81,2048,46.5,2.7,10101000,175.16,2048,35.3,5.15,418.2,175.50,2.7,1.41, , 
,175.85,2080,46.5,2.0,10101000,176.21,2080,35.3,5.15,418.2,176.55,1.2,1.41, , 
,176.91,2080,46.5,0.8,10101000,177.25,2080,35.3,5.15,418.2,177.59,0.4,1.45, , 
,177.92,2112,48.0,0.8,10101000,178.27,2112,35.3,5.15,418.2,178.62,0.8,1.48, , 
,178.97,2112,48.0,-7.4,10101000,179.30,2112,41.2,5.15,459.0,179.64,-14.5,1.25, , 
,179.98,2144,48.0,-10.5,10101000,180.32,2176,40.0,5.15,459.0,180.65,-7.0,1.41, , 
,180.99,2176,48.0,-6.3,10101000,181.33,2176,32.5,4.12,377.4,181.67,-4.7,1.45, , 
,182.02,2176,48.0,-5.9,10101000,182.35,2208,32.5,3.09,377.4,182.69,-2.3,1.48, , 
,183.04,2208,48.0,-3.1,10101000,183.37,2208,32.5,3.09,397.8,183.70,-4.3,1.56, , 
,184.05,2208,48.0,1.2,10101000,184.40,2240,35.3,4.12,418.2,184.73,1.6,1.56, , 
,185.06,2240,48.0,3.5,10101000,185.39,2272,36.9,4.12,418.2,185.73,5.5,1.56, , 
,186.05,2272,49.5,6.6,10101000,186.38,2304,36.9,4.12,418.2,186.72,8.6,1.56, , 
,187.07,2304,49.5,10.2,10101000,187.41,2304,36.9,4.12,418.2,187.76,11.7,1.48, , 
,188.08,2304,49.5,10.9,10101000,188.43,2336,35.3,4.12,418.2,188.77,10.9,1.41, , 
,189.12,2336,49.5,11.3,10101000,189.45,2336,36.9,4.12,418.2,189.78,9.4,1.41, , 
,190.12,2336,49.5,9.8,10101000,190.46,2368,35.3,4.12,418.2,190.81,10.5,1.41, , 
,191.15,2368,49.5,10.5,10101000,191.54,2368,35.3,4.12,418.2,191.88,7.4,1.37, , 
,192.22,2336,49.5,8.2,10101000,192.59,2368,36.9,4.12,418.2,192.93,8.2,1.45, , 
,193.26,2368,49.5,7.8,10101000,193.59,2368,36.9,4.12,418.2,193.94,6.3,1.41, , 
,194.27,2368,51.0,5.5,10101000,194.62,2368,36.9,4.12,418.2,194.96,6.3,1.48, , 
,195.29,2368,51.0,7.0,10101000,195.60,2368,36.9,4.12,418.2,195.97,7.4,1.48, , 
,196.31,2400,51.0,3.5,10101000,196.67,2400,35.3,4.12,418.2,197.02,4.7,1.45, , 
,197.36,2432,51.0,4.3,10101000,197.70,2400,38.4,5.15,438.6,198.03,5.1,1.48, , 
,198.38,2432,51.0,4.7,10101000,198.73,2432,40.0,5.15,459.0,199.06,5.9,1.45, , 
,199.41,2432,51.0,5.9,10101000,199.74,2432,40.0,5.15,438.6,200.08,7.0,1.45, , 
,200.45,2432,52.5,5.5,10101000,200.80,2464,40.0,5.15,438.6,201.15,6.3,1.48, , 
,201.52,2464,52.5,5.9,11101000,201.86,2464,38.4,5.15,438.6,202.21,3.5,1.45, , 
,202.59,2496,52.5,2.0,11101000,202.95,2496,38.4,5.15,438.6,203.30,0.4,1.37, , 
,203.62,2496,52.5,-0.8,11101000,203.96,2496,38.4,5.15,438.6,204.31,-2.7,1.37, , 
,204.65,2496,52.5,-5.1,11101000,204.99,2496,38.4,5.15,438.6,205.31,-7.8,1.33, , 
,205.66,2528,52.5,-10.5,11101000,205.99,2528,38.4,5.15,418.2,206.34,-11.3,1.41, , 
,206.67,2528,52.5,-12.5,11101000,207.03,2528,36.9,4.12,418.2,207.35,-13.3,1.48, , 
,207.69,2528,54.0,-12.5,11101000,208.04,2528,36.9,4.12,418.2,208.40,-12.1,1.52, , 
,208.74,2560,54.0,-11.7,11101000,209.07,2560,35.3,4.12,418.2,209.42,-12.5,1.41, , 
,209.79,2560,54.0,-13.3,11101000,210.12,2560,31.0,4.12,377.4,210.46,-14.8,1.37, , 
,210.80,2528,54.0,-14.8,11101000,211.16,2528,31.0,3.09,377.4,211.49,-16.0,1.45, , 
,211.83,2528,54.0,-15.6,11101000,212.17,2528,29.4,3.09,357.0,212.50,-16.4,1.41, , 
,212.83,2528,54.0,-16.4,11101000,213.19,2528,29.4,3.09,357.0,213.53,-16.4,1.45, , 
,213.88,2496,55.5,-16.8,11101000,214.22,2496,29.4,3.09,357.0,214.57,-16.0,1.48, , 
,214.93,2496,55.5,-16.0,11101000,215.27,2496,31.0,3.09,357.0,215.63,-16.0,1.45, , 
,215.96,2496,55.5,-15.6,11101000,216.29,2496,29.4,3.09,357.0,216.63,-15.6,1.41, , 
,216.98,2464,55.5,-15.6,11101000,217.34,2464,29.4,3.09,357.0,217.70,-15.6,1.45, , 
,218.05,2464,55.5,-14.5,11101000,218.41,2464,31.0,4.12,377.4,218.76,-13.7,1.48, , 
,219.09,2464,55.5,-13.3,11101000,219.45,2464,31.0,4.12,377.4,219.81,-12.9,1.41, , 
,220.14,2464,57.0,-12.5,11101000,220.52,2464,34.1,4.12,397.8,220.88,-11.3,1.48, , 
,221.25,2464,57.0,-9.8,11101000,221.61,2464,44.3,5.15,479.4,221.97,-8.2,1.45, , 
,222.30,2496,57.0,-7.8,11101000,222.66,2496,54.5,7.21,591.6,223.00,-14.1,1.33, , 
,223.34,2560,57.0,-14.8,11101000,223.65,2592,56.1,7.21,612.0,223.99,-16.0,1.48, , 
,224.32,2656,57.0,-16.0,11101000,224.66,2656,54.5,6.18,591.6,224.99,-16.0,1.48, , 
,225.32,2720,57.0,-16.4,11101000,225.64,2720,51.8,6.18,571.2,226.00,-15.2,1.45, , 
,226.34,2784,57.0,-14.8,11101000,226.68,2784,54.5,7.21,591.6,227.02,-16.0,1.37, , 
,227.37,2720,57.0,0.0,11111100,227.72,2080,0.0,0.00,316.2,228.08,0.0,3.91, , 
,228.44,1152,58.5,0.0,11101010,228.79,1984,23.5,3.09,336.6,229.15,0.0,0.35, , 
,229.50,2016,58.5,0.0,11101000,229.86,2016,31.0,4.12,377.4,230.23,0.0,0.70, , 
,230.60,2016,58.5,0.0,11101000,230.94,2016,60.4,9.27,673.2,231.29,-9.8,0.78, , 
,231.66,2048,58.5,-8.6,11101000,232.00,2080,59.2,7.21,632.4,232.35,-10.5,1.33, , 
,232.70,2080,58.5,0.0,11101000,233.04,2080,44.3,6.18,499.8,233.40,-3.1,1.21, , 
,233.76,2080,58.5,-4.3,11101000,234.10,2112,42.7,5.15,479.4,234.44,-5.9,1.41, , 
,234.79,2080,58.5,-7.4,11101000,235.12,2112,44.3,5.15,499.8,235.48,-8.6,1.45, , 
,235.84,2112,60.0,-8.2,11101000,236.17,2112,44.3,5.15,499.8,236.50,-9.0,1.41, , 
,236.87,2112,60.0,-9.0,11101000,237.21,2112,44.3,5.15,499.8,237.59,-8.6,1.52, , 
,237.96,2112,60.0,-8.2,11101000,238.32,2112,47.1,6.18,520.2,238.68,-7.8,1.45, , 
,239.02,2144,60.0,-7.8,11101000,239.37,2144,45.9,6.18,520.2,239.70,-6.6,1.52, , 
,240.06,2144,60.0,-8.2,11101000,240.43,2144,45.9,6.18,499.8,240.77,-6.3,1.45, , 
,241.12,2176,60.0,-6.3,11101000,241.44,2176,44.3,6.18,499.8,241.80,-5.5,1.45, , 
,242.13,2176,60.0,0.0,11101000,242.47,2144,28.2,4.12,357.0,242.83,0.0,0.94, , 
,243.16,2144,60.0,-11.3,11101000,243.50,2144,29.4,3.09,357.0,243.83,-14.5,1.25, , 
,244.16,2144,61.5,-16.0,11101000,244.50,2144,35.3,4.12,418.2,244.85,-17.6,1.52, , 
,245.21,2112,61.5,-13.7,11101000,245.57,2112,38.4,4.12,438.6,245.91,-8.2,1.60, , 
,246.24,2112,61.5,-7.4,11101000,246.60,2112,36.9,4.12,438.6,246.94,-5.9,1.52, , 
,247.29,2112,61.5,-5.5,11101000,247.63,2112,38.4,4.12,438.6,247.98,-4.3,1.48, , 
,248.33,2112,61.5,-2.7,11101000,248.67,2112,40.0,5.15,459.0,249.02,-1.6,1.48, , 
,249.36,2112,61.5,-1.6,11101000,249.72,2112,40.0,5.15,459.0,250.07,0.0,1.48, , 
,250.41,2112,63.0,0.4,11101000,250.76,2112,40.0,5.15,459.0,251.10,1.2,1.45, , 
