Pi¹tek,18,Wrzesieñ,2026,18:32:35:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,222.85,2048,63.0,0.0,10101000,222.17,2048,0.0,0.00,275.4,222.52,0.0,0.0, , 
,223.94,1984,63.0,0.0,10101000,223.21,2048,16.1,3.09,244.8,223.57,0.0,0.0, , 
,224.97,2144,63.0,0.0,10101000,224.28,2080,53.3,8.24,612.0,224.62,0.0,0.0, , 
,225.97,2240,63.0,3.9,11101000,225.31,2176,56.1,8.24,632.4,225.65,0.0,0.0, , 
,226.96,2400,63.0,6.6,11101000,226.30,2304,63.5,9.27,693.6,226.61,0.0,0.0, , 
,228.00,2560,63.0,7.4,11101000,227.31,2464,73.7,12.36,775.2,227.68,0.0,0.0, , 
,229.02,2688,63.0,5.5,11101000,228.34,2624,82.7,14.42,867.0,228.69,0.0,0.0, , 
,230.03,1440,64.5,0.0,11101010,229.36,2368,0.0,0.00,336.6,229.68,0.0,0.0, , 
,231.10,1920,64.5,0.0,11101010,230.39,1984,26.7,4.12,336.6,230.74,0.0,0.0, , 
,232.18,1952,64.5,0.0,11101010,231.45,1952,71.0,11.33,775.2,231.83,0.0,0.0, , 
,233.26,2016,64.5,0.0,11101000,232.54,1984,79.6,12.36,867.0,232.91,0.0,0.0, , 
,234.31,2048,64.5,-0.4,11101000,233.62,2048,81.2,12.36,867.0,233.97,0.0,0.0, , 
,235.35,2112,64.5,0.4,11101000,234.66,2080,79.6,12.36,867.0,235.01,0.0,0.0, , 
,236.39,2144,64.5,-0.4,11101000,235.69,2112,79.6,12.36,867.0,236.03,0.0,0.0, , 
,237.40,2176,64.5,-0.4,11101000,236.72,2144,75.3,11.33,795.6,237.06,0.0,0.0, , 
,238.44,2208,64.5,0.0,11101000,237.76,2176,69.4,10.30,754.8,238.10,0.0,0.0, , 
,239.46,2240,64.5,1.2,11101000,238.76,2208,67.8,10.30,734.4,239.10,0.0,0.0, , 
,240.50,2272,64.5,1.2,11101000,239.82,2240,65.1,9.27,714.0,240.16,0.0,0.0, , 
,241.49,2304,64.5,2.0,11101000,240.83,2272,63.5,9.27,693.6,241.15,0.0,0.0, , 
,242.58,2368,64.5,2.0,11101000,241.84,2304,63.5,9.27,693.6,242.20,0.0,0.0, , 
,243.63,2400,64.5,0.0,11101000,242.95,2400,53.3,8.24,591.6,243.30,0.0,0.0, , 
,244.66,2464,66.0,-1.2,11101000,243.96,2432,38.4,5.15,438.6,244.31,0.0,0.0, , 
,245.69,2432,66.0,0.0,11101000,245.00,2464,35.3,5.15,418.2,245.35,0.0,0.0, , 
,246.73,2432,66.0,-3.9,11101000,246.03,2432,22.0,3.09,295.8,246.39,0.0,0.0, , 
