Czwartek,24,Wrzesieñ,2026,20:55:37:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,229.44,1152,49.5,0.0,10111110,228.83,992,35.3,6.18,438.6,229.14,-0.8,0.0, , 
,230.42,960,49.5,0.0,10111110,229.77,1056,28.2,4.12,377.4,230.13,-0.8,0.0, , 
,231.34,960,49.5,-9.4,10111110,230.74,960,29.4,4.12,397.8,231.04,-0.8,0.0, , 
,232.33,1184,49.5,-14.8,10101010,231.64,960,31.0,4.12,418.2,231.98,-0.8,0.0, , 
,233.39,1408,49.5,0.0,10101010,232.69,1408,28.2,3.09,377.4,233.06,-0.8,0.0, , 
,234.46,1504,49.5,0.0,10101010,233.68,1440,56.1,8.24,632.4,234.12,-0.8,0.0, , 
,235.54,1664,49.5,0.0,10101010,234.82,1536,88.6,16.48,948.6,235.18,-0.8,1.6, , 
,236.60,1824,49.5,0.0,11101010,235.90,1728,82.7,13.39,887.4,236.23,-0.8,1.6, , 
,237.70,1920,49.5,0.0,11101010,236.97,1856,57.6,8.24,632.4,237.34,0.0,1.6, , 
,238.78,1920,49.5,-5.5,11101010,238.06,1920,35.3,5.15,418.2,238.42,0.0,1.6, , 
,239.86,1920,49.5,-9.8,11101010,239.13,1920,35.3,4.12,418.2,239.49,0.0,1.6, , 
,240.95,1920,49.5,-12.1,11101010,240.23,1920,31.0,4.12,377.4,240.59,0.0,1.6, , 
,242.03,1920,49.5,0.0,11101010,241.31,1920,34.1,4.12,397.8,241.66,0.0,1.6, , 
,243.06,2048,49.5,0.0,11101000,242.37,1984,62.0,10.30,673.2,242.71,0.0,1.6, , 
,244.14,2144,49.5,-7.0,11101000,243.41,2080,62.0,9.27,673.2,243.78,0.0,1.6, , 
,245.17,2208,49.5,-8.2,11101000,244.48,2176,57.6,8.24,632.4,244.82,0.0,1.6, , 
,246.17,2304,51.0,-8.2,11101000,245.51,2240,59.2,8.24,632.4,245.84,0.0,1.6, , 
,247.26,2432,51.0,-9.0,11101000,246.51,2336,62.0,8.24,652.8,246.88,0.0,1.6, , 
,248.33,2592,51.0,0.0,11101000,247.63,2464,81.2,13.39,826.2,247.97,0.0,1.6, , 
,249.39,1120,51.0,0.0,11101010,248.67,2432,0.0,0.00,418.2,249.06,0.0,1.6, , 
,250.50,1952,51.0,0.0,11101010,249.78,1632,38.4,5.15,459.0,250.15,0.0,1.6, , 
,251.60,1952,51.0,0.0,11101010,250.88,1920,75.3,13.39,795.6,251.24,0.0,1.6, , 
,252.65,2048,51.0,-12.1,11101000,251.96,1984,76.9,11.33,795.6,252.31,0.0,1.6, , 
