Poniedzia³ek,21,Wrzesieñ,2026,16:14:49:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,225.40,2720,82.5,-2.3,11101001,225.77,2720,72.2,10.30,795.6,226.11,0.0,0.0, , 
,226.45,2784,82.5,-2.0,11101001,226.76,2784,0.0,0.00,591.6,227.11,0.0,0.0, , 
,227.49,1760,82.5,0.0,11111111,227.82,1376,28.2,4.12,357.0,228.15,0.0,0.0, , 
,228.49,2112,82.5,0.0,11101001,228.84,2112,66.3,10.30,734.4,229.19,0.0,0.0, , 
,229.54,2144,82.5,0.0,11101001,229.87,2144,75.3,11.33,846.6,230.21,0.0,0.0, , 
,230.54,2176,82.5,-5.5,11101001,230.88,2176,71.0,10.30,795.6,231.22,0.0,0.0, , 
,231.56,2208,82.5,-3.1,11101001,231.91,2208,67.8,9.27,775.2,232.26,0.0,0.0, , 
,232.60,2240,82.5,0.4,11101001,232.95,2240,62.0,9.27,714.0,233.32,0.0,0.0, , 
,233.66,2272,82.5,4.3,11101001,233.99,2272,60.4,9.27,693.6,234.32,0.0,0.0, , 
,234.67,2272,82.5,6.3,11101001,235.00,2272,60.4,9.27,693.6,235.35,0.0,0.0, , 
,235.70,2272,82.5,6.6,11101001,236.03,2304,60.4,9.27,693.6,236.38,0.0,0.0, , 
,236.71,2304,84.0,6.6,11101001,237.05,2304,60.4,9.27,693.6,237.39,0.0,0.0, , 
,237.75,2336,84.0,6.6,11101001,238.10,2336,60.4,9.27,693.6,238.45,0.0,0.0, , 
,238.77,2336,84.0,6.6,11101001,239.12,2368,54.5,8.24,632.4,239.45,0.0,0.0, , 
,239.77,2368,84.0,6.3,11101001,240.13,2368,54.5,8.24,632.4,240.50,0.0,0.8, , 
,240.86,2368,84.0,5.1,11101001,241.20,2368,56.1,8.24,652.8,241.55,0.0,0.8, , 
,241.90,2400,84.0,6.6,11101001,242.23,2400,60.4,9.27,673.2,242.59,0.0,0.8, , 
,242.95,2400,84.0,5.9,11101001,243.29,2400,62.0,9.27,693.6,243.66,0.0,0.8, , 
,244.03,2432,84.0,2.7,11101001,244.38,2432,59.2,9.27,673.2,244.73,0.0,0.8, , 
,245.09,2432,84.0,5.9,11101001,245.43,2432,57.6,9.27,652.8,245.79,0.0,0.8, , 
,246.12,2432,84.0,5.5,11101001,246.47,2464,57.6,9.27,652.8,246.83,0.0,1.6, , 
,247.20,2464,84.0,4.7,11101001,247.55,2464,51.8,7.21,591.6,247.91,0.0,1.6, , 
,248.28,2464,84.0,2.3,11101001,248.64,2464,51.8,7.21,591.6,249.01,0.0,1.6, , 
,249.33,2464,84.0,0.0,11101001,249.68,2464,51.8,7.21,591.6,250.03,0.0,1.6, , 
