Ver. 4 7 real time data, œroda, 26 sierpieñ 2026 16:07:55
TEMPO	GIRI	LAMBDA	GAS	BENZ	PRESS	MAP	T.RID	T.GAS	LIV	SLOW	FAST	OX	MARKER	AUTOMARKER	ECUMARKER
5281	797	0.100000	5.290000	4.390000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
5515	798	0.100000	5.230000	4.350000	1.060000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
5750	798	0.100000	5.240000	4.370000	1.070000	0.000000	78.000000	37.000000	57	0.000000	0.000000	0.000000	0	0	0	
5969	795	0.100000	5.110000	4.290000	1.070000	0.000000	78.000000	37.000000	57	0.000000	0.000000	0.000000	0	0	0	
6156	791	0.100000	5.220000	4.340000	1.070000	0.000000	78.000000	37.000000	57	0.000000	0.000000	0.000000	0	0	0	
6359	789	0.100000	5.070000	4.280000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
6562	789	0.100000	5.220000	4.360000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
6781	807	0.100000	5.190000	4.340000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
7047	808	0.100000	5.280000	4.370000	1.070000	0.000000	78.000000	37.000000	57	0.000000	0.000000	0.000000	0	0	0	
7250	797	0.100000	5.130000	4.310000	1.070000	0.000000	78.000000	37.000000	57	0.000000	0.000000	0.000000	0	0	0	
7453	799	0.100000	4.930000	4.320000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
7656	792	0.100000	5.230000	4.360000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
7906	796	0.100000	5.120000	4.300000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
8094	796	0.100000	5.180000	4.330000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
8281	800	0.100000	5.170000	4.320000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
8500	800	0.100000	5.180000	4.330000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
8703	804	0.100000	5.120000	4.300000	1.070000	0.000000	78.000000	37.000000	57	0.000000	0.000000	0.000000	0	0	0	
8890	807	0.100000	5.170000	4.320000	1.060000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
9094	800	0.100000	5.170000	4.330000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
9281	798	0.100000	4.980000	4.250000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
9500	798	0.100000	5.170000	4.320000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
9719	799	0.100000	5.070000	4.290000	1.070000	0.000000	78.000000	37.000000	57	0.000000	0.000000	0.000000	0	0	0	
9937	791	0.100000	5.240000	4.360000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
10140	791	0.100000	5.320000	4.400000	1.070000	0.000000	78.000000	37.000000	57	0.000000	0.000000	0.000000	0	0	0	
10344	806	0.100000	5.380000	4.430000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
10562	804	0.100000	5.280000	4.390000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
10781	802	0.100000	5.180000	4.330000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
11047	807	0.100000	5.340000	4.410000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
11328	806	0.100000	5.340000	4.400000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
11562	805	0.100000	5.130000	4.310000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
11890	803	0.100000	5.280000	4.370000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
12109	795	0.100000	5.070000	4.310000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
12344	796	0.100000	5.180000	4.340000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
12562	801	0.100000	5.280000	4.380000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
12781	795	0.100000	5.220000	4.350000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
13015	799	0.100000	5.180000	4.330000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
13234	794	0.100000	5.180000	4.330000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
13453	793	0.100000	5.290000	4.390000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
13656	793	0.100000	5.340000	4.400000	1.080000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
13890	798	0.100000	5.330000	4.400000	1.070000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
14109	803	0.100000	5.120000	4.300000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
14328	799	0.100000	5.280000	4.370000	1.070000	0.000000	78.000000	37.000000	54	0.000000	0.000000	0.000000	0	0	0	
14562	802	0.100000	5.160000	4.320000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
14781	799	0.100000	5.290000	4.390000	1.070000	0.000000	78.000000	37.000000	54	0.000000	0.000000	0.000000	0	0	0	
14984	802	0.100000	5.130000	4.310000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
15219	804	0.100000	5.180000	4.330000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
15453	801	0.100000	5.180000	4.330000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
15672	784	0.100000	5.330000	4.410000	1.080000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
15984	804	0.100000	5.320000	4.400000	1.070000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
16203	810	0.100000	5.390000	4.440000	1.080000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
16422	808	0.100000	3.200000	1.570000	1.190000	0.000000	78.000000	37.000000	54	0.000000	0.000000	0.000000	0	0	0	
16656	830	0.100000	11.760000	12.120000	1.290000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
16875	1273	0.100000	12.310000	12.360000	1.270000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
17094	1776	0.100000	12.150000	10.870000	1.250000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
17328	2030	0.100000	10.370000	9.120000	1.230000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
17547	1987	0.100000	10.260000	9.010000	1.220000	0.000000	78.000000	37.000000	54	0.000000	0.000000	0.000000	0	0	0	
17765	1951	0.100000	10.290000	9.040000	1.230000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
18000	1882	0.100000	10.340000	9.080000	1.240000	0.000000	78.000000	37.000000	72	0.000000	0.000000	0.000000	0	0	0	
18219	1797	0.100000	11.030000	9.660000	1.250000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
18453	1719	0.100000	11.250000	9.820000	1.260000	0.000000	78.000000	37.000000	179	0.000000	0.000000	0.000000	0	0	0	
18687	1551	0.100000	10.660000	9.410000	1.270000	0.000000	78.000000	37.000000	179	0.000000	0.000000	0.000000	0	0	0	
18906	1314	0.100000	11.820000	11.010000	1.310000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
19140	1533	0.100000	11.170000	9.940000	1.290000	0.000000	78.000000	37.000000	122	0.000000	0.000000	0.000000	0	0	0	
19375	1650	0.100000	10.840000	9.600000	1.270000	0.000000	78.000000	37.000000	122	0.000000	0.000000	0.000000	0	0	0	
19594	1824	0.100000	1.890000	0.830000	1.290000	0.000000	78.000000	37.000000	122	0.000000	0.000000	0.000000	0	0	0	
19812	2077	0.100000	14.280000	13.430000	1.370000	0.000000	78.000000	37.000000	122	0.000000	0.000000	0.000000	0	0	0	
20047	2325	0.100000	14.530000	13.580000	1.360000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
20297	2549	0.100000	14.300000	13.250000	1.350000	0.000000	78.000000	37.000000	254	0.000000	0.000000	0.000000	0	0	0	
20594	2197	0.100000	0.000000	0.000000	1.240000	0.000000	78.000000	37.000000	254	0.000000	0.000000	0.000000	0	0	0	
20875	1799	0.100000	0.000000	0.000000	1.240000	0.000000	78.000000	37.000000	157	0.000000	0.000000	0.000000	0	0	0	
21094	1495	0.100000	1.990000	1.000000	1.090000	0.000000	78.000000	37.000000	60	0.000000	0.000000	0.000000	0	0	0	
21312	1465	0.100000	1.950000	8.370000	1.110000	0.000000	78.000000	37.000000	254	0.000000	0.000000	0.000000	0	0	0	
21562	1614	0.100000	13.450000	12.460000	1.300000	0.000000	78.000000	37.000000	73	0.000000	0.000000	0.000000	0	0	0	
21781	1667	0.100000	12.420000	11.390000	1.290000	0.000000	78.000000	37.000000	106	0.000000	0.000000	0.000000	0	0	0	
22000	1674	0.100000	1.880000	0.820000	1.320000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
22234	1778	0.100000	1.900000	0.860000	1.360000	0.000000	78.000000	37.000000	179	0.000000	0.000000	0.000000	0	0	0	
22453	1841	0.100000	1.940000	0.910000	1.390000	0.000000	78.000000	37.000000	179	0.000000	0.000000	0.000000	0	0	0	
22672	1937	0.100000	14.740000	14.120000	1.390000	0.000000	78.000000	37.000000	179	0.000000	0.000000	0.000000	0	0	0	
22890	2051	0.100000	14.950000	14.340000	1.390000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
23125	2125	0.100000	14.620000	13.780000	1.400000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
23344	2236	0.100000	14.690000	13.750000	1.390000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
23562	2331	0.100000	14.350000	13.390000	1.390000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
23797	2426	0.100000	14.300000	13.260000	1.390000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
24015	2536	0.100000	14.440000	13.400000	1.400000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
24234	2641	0.100000	14.550000	13.510000	1.390000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
24469	2735	0.100000	14.230000	13.180000	1.380000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
24687	2834	0.100000	14.320000	13.170000	1.390000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
24906	2944	0.100000	14.540000	13.400000	1.380000	0.000000	78.000000	37.000000	156	0.000000	0.000000	0.000000	0	0	0	
25219	3079	0.100000	14.320000	13.170000	1.380000	0.000000	78.000000	37.000000	155	0.000000	0.000000	0.000000	0	0	0	
25437	2998	0.100000	5.670000	4.840000	1.290000	0.000000	78.000000	37.000000	251	0.000000	0.000000	0.000000	0	0	0	
25672	2623	0.100000	0.000000	0.000000	1.280000	0.000000	78.000000	37.000000	241	0.000000	0.000000	0.000000	0	0	0	
25906	2289	0.100000	0.000000	0.000000	1.280000	0.000000	78.000000	37.000000	56	0.000000	0.000000	0.000000	0	0	0	
26140	2085	0.100000	5.910000	5.150000	1.100000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
26359	2126	0.100000	1.930000	0.870000	1.140000	0.000000	78.000000	37.000000	234	0.000000	0.000000	0.000000	0	0	0	
26594	2129	0.100000	12.420000	10.530000	1.240000	0.000000	78.000000	37.000000	55	0.000000	0.000000	0.000000	0	0	0	
26812	2129	0.100000	2.000000	1.020000	1.280000	0.000000	78.000000	37.000000	72	0.000000	0.000000	0.000000	0	0	0	
27031	2169	0.100000	13.240000	12.330000	1.330000	0.000000	78.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
27265	2201	0.100000	13.400000	12.410000	1.340000	0.000000	78.000000	37.000000	109	0.000000	0.000000	0.000000	0	0	0	
27484	2227	0.100000	13.730000	12.750000	1.350000	0.000000	78.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
27703	2264	0.100000	12.270000	10.070000	1.280000	0.000000	78.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
27922	2303	0.100000	12.020000	9.880000	1.260000	0.000000	78.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
28156	2328	0.100000	12.210000	9.920000	1.260000	0.000000	78.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
28375	2346	0.100000	10.960000	9.190000	1.260000	0.000000	78.000000	37.000000	106	0.000000	0.000000	0.000000	0	0	0	
28609	2383	0.100000	11.240000	9.330000	1.260000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
28844	2422	0.100000	10.850000	9.020000	1.260000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
29062	2434	0.100000	10.850000	9.020000	1.260000	0.000000	77.000000	37.000000	106	0.000000	0.000000	0.000000	0	0	0	
29281	2468	0.100000	11.180000	9.150000	1.250000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
29515	2499	0.100000	11.810000	9.570000	1.270000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
29844	2531	0.100000	11.790000	9.500000	1.280000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
30078	2566	0.100000	12.430000	9.810000	1.280000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
30328	2601	0.100000	12.710000	10.000000	1.310000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
30562	2650	0.100000	1.950000	0.820000	1.320000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
30797	2671	0.100000	12.950000	10.610000	1.330000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
31047	2736	0.100000	13.030000	11.200000	1.340000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
31281	2750	0.100000	1.960000	0.800000	1.380000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
31515	2804	0.100000	14.110000	12.870000	1.380000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
31765	2851	0.100000	14.620000	13.370000	1.390000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
32000	2893	0.100000	14.430000	13.290000	1.400000	0.000000	77.000000	37.000000	106	0.000000	0.000000	0.000000	0	0	0	
32234	2945	0.100000	14.740000	13.600000	1.400000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
32484	2992	0.100000	14.990000	13.970000	1.400000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
32719	3035	0.100000	14.910000	13.880000	1.400000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
32953	3092	0.100000	14.900000	13.880000	1.400000	0.000000	77.000000	37.000000	106	0.000000	0.000000	0.000000	0	0	0	
33203	3146	0.100000	15.130000	14.220000	1.400000	0.000000	77.000000	37.000000	106	0.000000	0.000000	0.000000	0	0	0	
33422	3189	0.100000	15.110000	14.190000	1.400000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
33640	3237	0.100000	14.960000	13.930000	1.410000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
33906	3286	0.100000	15.110000	13.990000	1.400000	0.000000	77.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
34140	3325	0.100000	15.100000	13.980000	1.400000	0.000000	76.000000	37.000000	106	0.000000	0.000000	0.000000	0	0	0	
34359	3388	0.100000	14.900000	13.770000	1.400000	0.000000	76.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
34687	3438	0.100000	14.860000	13.730000	1.400000	0.000000	76.000000	37.000000	104	0.000000	0.000000	0.000000	0	0	0	
34922	3491	0.100000	14.940000	13.810000	1.400000	0.000000	76.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
35156	3531	0.100000	14.990000	13.660000	1.400000	0.000000	76.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
35390	3572	0.100000	14.740000	13.410000	1.400000	0.000000	76.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
35625	3603	0.100000	14.980000	13.660000	1.390000	0.000000	76.000000	37.000000	105	0.000000	0.000000	0.000000	0	0	0	
35875	3652	0.100000	14.910000	13.570000	1.400000	0.000000	76.000000	36.000000	104	0.000000	0.000000	0.000000	0	0	0	
36125	3708	0.100000	14.780000	13.450000	1.410000	0.000000	76.000000	36.000000	105	0.000000	0.000000	0.000000	0	0	0	
36359	3756	0.100000	14.730000	13.540000	1.390000	0.000000	76.000000	36.000000	105	0.000000	0.000000	0.000000	0	0	0	
36594	3792	0.100000	14.990000	13.520000	1.390000	0.000000	76.000000	36.000000	105	0.000000	0.000000	0.000000	0	0	0	
36828	3682	0.100000	0.000000	0.000000	1.360000	0.000000	76.000000	36.000000	237	0.000000	0.000000	0.000000	0	0	0	
37078	3260	0.100000	0.000000	0.000000	1.370000	0.000000	76.000000	36.000000	105	0.000000	0.000000	0.000000	0	0	0	
37297	2920	0.100000	0.000000	0.000000	1.370000	0.000000	76.000000	36.000000	254	0.000000	0.000000	0.000000	0	0	0	
37531	2585	0.100000	9.430000	8.460000	1.370000	0.000000	76.000000	36.000000	71	0.000000	0.000000	0.000000	0	0	0	
37765	2267	0.100000	1.980000	0.940000	1.120000	0.000000	76.000000	36.000000	56	0.000000	0.000000	0.000000	0	0	0	
38015	2187	0.100000	11.910000	9.900000	1.190000	0.000000	75.000000	36.000000	55	0.000000	0.000000	0.000000	0	0	0	
38265	2232	0.100000	11.900000	9.900000	1.250000	0.000000	75.000000	36.000000	55	0.000000	0.000000	0.000000	0	0	0	
38500	2247	0.100000	12.320000	10.620000	1.280000	0.000000	75.000000	36.000000	55	0.000000	0.000000	0.000000	0	0	0	
38734	2187	0.100000	14.700000	14.080000	1.370000	0.000000	75.000000	36.000000	73	0.000000	0.000000	0.000000	0	0	0	
38969	2197	0.100000	14.980000	14.370000	1.400000	0.000000	75.000000	36.000000	72	0.000000	0.000000	0.000000	0	0	0	
39203	2196	0.100000	16.170000	15.640000	1.420000	0.000000	75.000000	36.000000	72	0.000000	0.000000	0.000000	0	0	0	
39531	2209	0.100000	15.950000	15.410000	1.430000	0.000000	75.000000	36.000000	72	0.000000	0.000000	0.000000	0	0	0	
39781	2230	0.100000	14.930000	14.320000	1.430000	0.000000	75.000000	36.000000	106	0.000000	0.000000	0.000000	0	0	0	
40000	2233	0.100000	14.980000	14.380000	1.430000	0.000000	75.000000	36.000000	106	0.000000	0.000000	0.000000	0	0	0	
40234	2244	0.100000	14.770000	13.850000	1.430000	0.000000	75.000000	36.000000	72	0.000000	0.000000	0.000000	0	0	0	
40469	2263	0.100000	14.560000	13.720000	1.430000	0.000000	75.000000	36.000000	72	0.000000	0.000000	0.000000	0	0	0	
40687	2273	0.100000	14.700000	13.870000	1.430000	0.000000	75.000000	36.000000	71	0.000000	0.000000	0.000000	0	0	0	
40922	2275	0.100000	14.530000	13.590000	1.430000	0.000000	75.000000	36.000000	72	0.000000	0.000000	0.000000	0	0	0	
41156	2287	0.100000	14.250000	13.300000	1.430000	0.000000	75.000000	36.000000	72	0.000000	0.000000	0.000000	0	0	0	
41390	2294	0.100000	14.410000	13.470000	1.420000	0.000000	75.000000	36.000000	73	0.000000	0.000000	0.000000	0	0	0	
41640	2313	0.100000	14.260000	13.300000	1.430000	0.000000	75.000000	36.000000	72	0.000000	0.000000	0.000000	0	0	0	
41890	2317	0.100000	13.960000	13.000000	1.420000	0.000000	74.000000	36.000000	72	0.000000	0.000000	0.000000	0	0	0	
42125	2333	0.100000	14.310000	13.260000	1.440000	0.000000	74.000000	36.000000	105	0.000000	0.000000	0.000000	0	0	0	
42390	2350	0.100000	14.190000	13.140000	1.430000	0.000000	74.000000	35.000000	105	0.000000	0.000000	0.000000	0	0	0	
42609	2362	0.100000	13.460000	12.290000	1.420000	0.000000	74.000000	35.000000	106	0.000000	0.000000	0.000000	0	0	0	
42844	2377	0.100000	13.750000	12.590000	1.420000	0.000000	74.000000	35.000000	105	0.000000	0.000000	0.000000	0	0	0	
43094	2378	0.100000	13.740000	12.580000	1.420000	0.000000	74.000000	35.000000	105	0.000000	0.000000	0.000000	0	0	0	
43328	2385	0.100000	13.510000	12.340000	1.430000	0.000000	74.000000	35.000000	105	0.000000	0.000000	0.000000	0	0	0	
43562	2402	0.100000	13.650000	12.490000	1.430000	0.000000	74.000000	35.000000	105	0.000000	0.000000	0.000000	0	0	0	
43812	2413	0.100000	13.820000	12.660000	1.420000	0.000000	74.000000	35.000000	105	0.000000	0.000000	0.000000	0	0	0	
44047	2417	0.100000	13.530000	12.360000	1.410000	0.000000	74.000000	35.000000	106	0.000000	0.000000	0.000000	0	0	0	
44359	2446	0.100000	13.700000	12.540000	1.420000	0.000000	74.000000	35.000000	72	0.000000	0.000000	0.000000	0	0	0	
44625	2449	0.100000	13.710000	12.540000	1.420000	0.000000	74.000000	35.000000	71	0.000000	0.000000	0.000000	0	0	0	
44859	2452	0.100000	13.190000	12.020000	1.410000	0.000000	74.000000	35.000000	71	0.000000	0.000000	0.000000	0	0	0	
45109	2456	0.100000	13.150000	11.980000	1.400000	0.000000	73.000000	35.000000	72	0.000000	0.000000	0.000000	0	0	0	
45359	2469	0.100000	13.070000	11.720000	1.390000	0.000000	73.000000	35.000000	72	0.000000	0.000000	0.000000	0	0	0	
45594	2469	0.100000	12.970000	11.060000	1.390000	0.000000	73.000000	35.000000	72	0.000000	0.000000	0.000000	0	0	0	
45828	2484	0.100000	13.050000	10.850000	1.380000	0.000000	73.000000	35.000000	73	0.000000	0.000000	0.000000	0	0	0	
46062	2496	0.100000	13.020000	10.890000	1.370000	0.000000	73.000000	35.000000	72	0.000000	0.000000	0.000000	0	0	0	
46297	2500	0.100000	12.930000	10.590000	1.370000	0.000000	73.000000	35.000000	73	0.000000	0.000000	0.000000	0	0	0	
46547	2504	0.100000	12.930000	10.460000	1.370000	0.000000	73.000000	35.000000	71	0.000000	0.000000	0.000000	0	0	0	
46797	2520	0.100000	12.950000	10.620000	1.380000	0.000000	73.000000	35.000000	72	0.000000	0.000000	0.000000	0	0	0	
47031	2520	0.100000	12.920000	10.510000	1.390000	0.000000	73.000000	35.000000	72	0.000000	0.000000	0.000000	0	0	0	
47265	2524	0.100000	12.830000	10.230000	1.380000	0.000000	73.000000	35.000000	72	0.000000	0.000000	0.000000	0	0	0	
47500	2534	0.100000	12.880000	10.410000	1.370000	0.000000	73.000000	35.000000	55	0.000000	0.000000	0.000000	0	0	0	
47734	2544	0.100000	12.910000	10.580000	1.370000	0.000000	73.000000	35.000000	71	0.000000	0.000000	0.000000	0	0	0	
47984	2558	0.100000	12.830000	10.300000	1.370000	0.000000	73.000000	35.000000	72	0.000000	0.000000	0.000000	0	0	0	
48219	2556	0.100000	12.970000	11.070000	1.330000	0.000000	73.000000	35.000000	72	0.000000	0.000000	0.000000	0	0	0	
48453	2559	0.100000	12.980000	11.070000	1.320000	0.000000	73.000000	35.000000	73	0.000000	0.000000	0.000000	0	0	0	
48703	2563	0.100000	13.140000	11.880000	1.330000	0.000000	73.000000	35.000000	71	0.000000	0.000000	0.000000	0	0	0	
48937	2575	0.100000	13.900000	12.750000	1.370000	0.000000	72.000000	35.000000	73	0.000000	0.000000	0.000000	0	0	0	
