Œroda,09,Wrzesieñ,2026,16:11:49:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,229.06,1824,84.0,12.9,11101011,228.32,1824,40.0,5.15,499.8,228.70,0.0,0.0, , 
,230.20,1824,84.0,16.4,11101011,229.45,1824,36.9,5.15,459.0,229.82,0.0,0.0, , 
,231.32,1824,84.0,12.5,11101011,230.55,1824,28.2,4.12,377.4,230.93,0.0,0.0, , 
,232.45,1824,84.0,8.6,11101011,231.69,1824,23.5,3.09,336.6,232.07,0.0,0.0, , 
,233.60,1824,84.0,6.6,11101011,232.85,1824,25.1,3.09,336.6,233.22,0.0,0.0, , 
,234.68,1824,84.0,8.6,11101011,233.94,1824,28.2,4.12,377.4,234.30,0.0,0.0, , 
,235.83,1824,84.0,6.3,11101011,235.06,1824,28.2,4.12,377.4,235.45,0.0,0.0, , 
,236.95,1856,84.0,4.7,11101011,236.21,1856,23.5,3.09,336.6,236.58,0.0,0.0, , 
,238.06,1856,84.0,2.7,11101011,237.33,1856,23.5,3.09,336.6,237.69,0.0,0.0, , 
,239.18,1856,84.0,2.7,11101011,238.45,1856,25.1,3.09,357.0,238.83,0.0,0.0, , 
,240.31,1856,84.0,6.3,11101011,239.54,1856,26.7,3.09,357.0,239.93,0.0,0.0, , 
,241.44,1856,84.0,9.0,11101011,240.69,1856,29.4,4.12,377.4,241.06,0.0,0.0, , 
,242.55,1888,84.0,12.1,11101011,241.79,1888,28.2,4.12,377.4,242.17,0.0,0.0, , 
,243.65,1856,84.0,9.4,11101011,242.90,1888,26.7,3.09,357.0,243.28,0.0,0.0, , 
,244.77,1856,84.0,7.0,11101011,244.03,1856,23.5,3.09,336.6,244.40,0.0,0.0, , 
,245.90,1824,84.0,2.0,11101011,245.14,1856,20.8,2.06,295.8,245.51,0.0,0.0, , 
,246.94,1792,84.0,1.6,11101011,246.26,1824,20.8,2.06,295.8,246.61,0.0,0.0, , 
,248.00,1792,84.0,2.3,11101011,247.33,1792,20.8,2.06,316.2,247.65,0.0,0.0, , 
,249.09,1760,84.0,7.0,11101011,248.36,1760,22.0,3.09,316.2,248.73,0.0,0.0, , 
,250.15,1728,84.0,10.5,11101011,249.44,1728,23.5,3.09,316.2,249.79,0.0,0.0, , 
,251.25,1728,84.0,17.6,11101011,250.54,1728,25.1,3.09,336.6,250.91,0.0,0.0, , 
,252.33,1696,84.0,20.7,11101011,251.62,1728,29.4,4.12,377.4,251.97,0.0,0.0, , 
,253.45,1696,84.0,21.1,11101011,252.73,1696,31.0,4.12,397.8,253.10,0.0,0.0, , 
