Czwartek,20,Sierpień,2026,06:40:16:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,139.78,2272,48.0,0.0,10101000,139.11,2016,53.3,7.21,571.2,139.46,0.0,0.51, , 
,140.80,2752,49.5,0.0,10101000,140.12,2432,85.5,14.42,867.0,140.47,0.0,0.82, , 
,141.80,2080,49.5,0.0,10111100,141.12,2848,65.1,7.21,673.2,141.45,0.0,2.07, , 
,142.72,1088,49.5,0.0,10111110,142.13,1440,0.0,0.00,357.0,142.41,0.0,3.87, , 
,143.61,896,49.5,0.0,10111110,143.02,1088,31.0,4.12,397.8,143.31,0.0,0.66, , 
,144.52,928,49.5,-4.7,10111110,143.91,896,32.5,4.12,418.2,144.22,0.0,0.78, , 
,145.47,896,49.5,-11.7,10111110,144.84,928,32.5,4.12,418.2,145.16,-10.2,1.09, , 
,146.41,896,49.5,-12.9,10111110,145.77,896,34.1,4.12,418.2,146.09,-12.9,1.41, , 
,147.33,896,49.5,-11.3,10111110,146.70,896,32.5,4.12,418.2,147.01,-12.1,1.52, , 
,148.28,896,49.5,-9.4,10111110,147.64,896,32.5,4.12,418.2,147.95,-9.8,1.56, , 
,149.22,896,49.5,-7.4,10111110,148.60,896,32.5,4.12,418.2,148.91,-8.2,1.52, , 
,150.19,896,49.5,-6.6,10111110,149.54,896,32.5,4.12,418.2,149.87,-6.6,1.48, , 
,151.09,896,49.5,-6.3,10111110,150.49,896,32.5,4.12,418.2,150.78,-6.3,1.48, , 
,152.04,896,49.5,-5.9,10111110,151.40,896,32.5,4.12,418.2,151.72,-5.9,1.45, , 
,153.02,896,51.0,-6.3,10111110,152.37,896,32.5,4.12,418.2,152.70,-6.3,1.45, , 
,153.97,896,51.0,-5.9,10111110,153.32,896,31.0,4.12,418.2,153.65,-5.9,1.48, , 
,154.88,896,51.0,-6.3,10111110,154.27,896,31.0,4.12,418.2,154.56,-6.3,1.41, , 
,155.79,1312,51.0,0.0,10101010,155.17,896,32.5,4.12,418.2,155.49,0.0,1.45, , 
,156.81,992,51.0,0.0,10111110,156.16,1568,28.2,4.12,357.0,156.51,0.0,1.88, , 
,157.77,1248,51.0,0.0,10101010,157.14,1248,34.1,5.15,418.2,157.45,0.0,1.02, , 
,158.73,1344,51.0,0.0,10101010,158.07,1280,36.9,5.15,438.6,158.39,0.0,0.82, , 
,159.84,1440,51.0,0.0,10101010,159.08,1376,47.1,6.18,571.2,159.42,0.0,1.21, , 
,160.94,1536,52.5,-8.6,10111110,160.30,1472,29.4,4.12,377.4,160.59,-7.0,1.21, , 
,162.00,1600,52.5,-10.5,10111110,161.28,1568,26.7,3.09,336.6,161.64,-10.5,1.37, , 
,163.11,1504,52.5,-8.6,10111110,162.35,1568,26.7,3.09,357.0,162.66,-8.6,1.52, , 
,164.03,1504,52.5,-8.6,10111110,163.50,1440,26.7,3.09,357.0,163.77,-8.6,1.48, , 
,165.03,1504,52.5,-8.6,10101010,164.30,1472,26.7,3.09,357.0,164.66,-8.6,1.45, , 
,166.13,1664,52.5,-7.8,10101010,165.39,1568,31.0,4.12,377.4,165.75,-8.6,1.48, , 
,167.21,1856,52.5,0.0,10101010,166.51,1728,44.3,6.18,499.8,166.84,0.0,1.21, , 
,168.28,2016,52.5,-1.2,10101000,167.57,1920,51.8,7.21,571.2,167.94,-2.0,1.37, , 
,169.28,2144,54.0,0.0,10101000,168.63,2048,47.1,6.18,520.2,168.96,0.0,1.21, , 
,170.29,1056,54.0,0.0,10111110,169.62,1920,0.0,0.00,357.0,169.94,0.0,3.63, , 
,171.24,1056,54.0,0.0,10111110,170.59,1216,29.4,4.12,397.8,170.90,0.0,1.09, , 
,172.17,896,54.0,-4.3,10111110,171.55,928,26.7,4.12,357.0,171.86,0.0,0.70, , 
,173.13,896,54.0,-12.9,10111110,172.48,896,31.0,4.12,418.2,172.81,-10.9,1.02, , 
,174.03,864,54.0,-13.7,10111110,173.44,896,31.0,3.09,418.2,173.75,-14.1,1.41, , 
,174.94,864,54.0,-11.7,10111110,174.33,864,32.5,3.09,418.2,174.62,-12.5,1.56, , 
,175.89,896,54.0,-9.8,10111110,175.26,896,32.5,3.09,418.2,175.57,-10.2,1.56, , 
,176.83,864,54.0,-7.8,10111110,176.21,864,32.5,3.09,418.2,176.52,-8.2,1.52, , 
,177.77,992,54.0,0.0,10101010,177.13,896,32.5,4.12,418.2,177.44,0.0,1.56, , 
,178.76,1216,54.0,0.0,10101010,178.09,1056,53.3,8.24,612.0,178.43,0.0,1.17, , 
,179.78,1472,54.0,0.0,10101010,179.10,1280,65.1,10.30,714.0,179.46,0.0,0.98, , 
,180.82,1760,54.0,-1.6,10101010,180.13,1568,54.5,7.21,612.0,180.45,-2.7,1.41, , 
,181.93,1952,55.5,0.0,10111110,181.19,1856,47.1,6.18,550.8,181.56,0.0,1.56, , 
,183.00,1920,55.5,-9.4,10111110,182.28,1920,20.8,3.09,295.8,182.64,0.0,1.13, , 
,184.10,1856,55.5,-10.2,10111110,183.37,1888,20.8,2.06,275.4,183.74,-9.4,1.29, , 
,185.19,1728,55.5,-9.8,10111110,184.48,1792,23.5,3.09,316.2,184.83,-10.2,1.48, , 
,186.34,1728,55.5,0.0,10101010,185.58,1696,25.1,3.09,336.6,185.95,-9.0,1.52, , 
,187.43,2016,55.5,0.0,10101000,186.70,1760,71.0,15.45,734.4,187.08,0.0,0.63, , 
,188.55,2336,55.5,-7.4,10101000,187.80,2112,65.1,9.27,693.6,188.15,-5.5,1.05, , 
,189.57,1760,55.5,0.0,10111110,188.88,2464,67.8,9.27,714.0,189.21,0.0,1.64, , 
,190.54,1696,55.5,0.0,10101010,189.89,1120,28.2,4.12,377.4,190.20,0.0,2.97, , 
,191.58,1696,55.5,0.0,10101010,190.87,1664,32.5,4.12,397.8,191.24,-9.4,0.86, , 
,192.67,1792,57.0,0.0,10101010,191.94,1728,50.2,8.24,571.2,192.31,0.0,1.21, , 
,193.79,1856,57.0,-3.5,10101010,193.04,1824,51.8,7.21,591.6,193.42,-2.7,1.48, , 
,194.86,1952,57.0,-2.3,10101010,194.15,1888,48.6,6.18,550.8,194.51,-2.0,1.52, , 
,195.95,2016,57.0,-2.3,10101000,195.23,1984,47.1,6.18,520.2,195.60,-2.0,1.45, , 
,197.01,2080,57.0,-2.3,10101000,196.32,2016,44.3,6.18,499.8,196.66,-2.3,1.45, , 
,198.08,2144,57.0,-2.3,10101000,197.38,2080,44.3,6.18,499.8,197.73,-3.1,1.41, , 
,199.07,2208,57.0,-2.0,10101000,198.41,2176,47.1,6.18,520.2,198.75,-2.0,1.52, , 
,200.06,2272,57.0,0.0,11101000,199.39,2208,45.9,6.18,520.2,199.73,-0.4,1.52, , 
,201.11,2368,57.0,-0.4,11101000,200.40,2304,51.8,7.21,571.2,200.75,-1.2,1.41, , 
,202.17,2464,57.0,-8.6,11101000,201.45,2400,54.5,7.21,591.6,201.82,-5.9,1.13, , 
,203.19,2624,58.5,-8.2,11101000,202.52,2528,69.4,9.27,714.0,202.84,-11.7,1.33, , 
,204.16,1312,58.5,0.0,11111110,203.52,2496,0.0,0.00,418.2,203.86,0.0,3.59, , 
,205.24,1888,58.5,0.0,11101010,204.51,1088,31.0,4.12,397.8,204.88,0.0,1.09, , 
,206.34,1856,58.5,0.0,11101010,205.61,1888,32.5,5.15,377.4,205.97,0.0,0.82, , 
,207.46,1888,58.5,-0.4,11101010,206.72,1888,47.1,6.18,550.8,207.10,-1.2,1.41, , 
,208.55,1920,58.5,0.8,11101010,207.82,1920,44.3,6.18,520.2,208.18,0.8,1.48, , 
,209.62,1952,58.5,1.2,11101010,208.90,1920,41.2,5.15,479.4,209.27,0.8,1.41, , 
,210.70,1952,58.5,0.4,11101010,209.99,1952,41.2,5.15,479.4,210.34,0.8,1.41, , 
,211.79,1984,58.5,-3.5,11101010,211.07,1952,41.2,5.15,479.4,211.43,0.0,1.41, , 
,212.86,1984,60.0,-3.9,11101010,212.14,1984,40.0,5.15,459.0,212.50,-4.3,1.41, , 
,213.94,1984,60.0,-4.7,11101000,213.22,1984,40.0,5.15,459.0,213.58,-4.3,1.37, , 
,215.01,2016,60.0,-3.5,11101000,214.30,1984,40.0,5.15,459.0,214.65,-4.7,1.48, , 
,216.08,2016,60.0,-3.5,11101000,215.35,2016,41.2,5.15,479.4,215.71,-3.5,1.41, , 
,217.14,2016,60.0,-2.7,11101000,216.45,2016,41.2,5.15,479.4,216.80,-2.3,1.48, , 
,218.21,2016,60.0,-2.3,11101000,217.50,2048,40.0,5.15,459.0,217.86,-2.7,1.45, , 
,219.25,2048,60.0,-2.3,11101000,218.56,2048,40.0,5.15,459.0,218.91,-2.3,1.45, , 
,220.32,2080,61.5,-3.1,11101000,219.62,2048,40.0,5.15,459.0,219.99,-2.7,1.41, , 
,221.38,2112,61.5,0.0,11101000,220.67,2080,42.7,5.15,479.4,221.02,0.0,1.48, , 
,222.42,2144,61.5,0.4,11101000,221.74,2112,51.8,6.18,591.6,222.09,0.0,1.52, , 
,223.46,2176,61.5,-3.5,11101000,222.76,2144,41.2,5.15,479.4,223.12,-2.0,1.37, , 
,224.52,2144,63.0,-5.9,11101000,223.81,2144,35.3,4.12,418.2,224.17,-5.1,1.37, , 
,225.56,2144,61.5,-5.9,11101000,224.86,2144,36.9,4.12,438.6,225.21,-5.9,1.48, , 
,226.62,2112,63.0,-5.9,11101000,225.92,2144,36.9,4.12,438.6,226.27,-6.3,1.41, , 
,227.65,2144,63.0,-3.9,11101000,226.98,2112,40.0,5.15,459.0,227.32,-5.1,1.48, , 
,228.69,2144,63.0,-0.8,11101000,228.00,2112,44.3,6.18,499.8,228.35,-1.6,1.52, , 
,229.69,2144,63.0,2.0,11101000,229.02,2112,44.3,6.18,499.8,229.36,1.6,1.48, , 
,230.73,2176,63.0,2.7,11101000,230.04,2176,44.3,6.18,499.8,230.39,2.7,1.45, , 
,231.77,2176,63.0,3.1,11101000,231.08,2176,44.3,6.18,499.8,231.42,3.1,1.41, , 
,232.78,2176,63.0,3.5,11101000,232.11,2176,48.6,7.21,550.8,232.44,3.5,1.37, , 
,233.79,2208,64.5,1.6,11101000,233.11,2176,50.2,7.21,571.2,233.45,2.0,1.37, , 
,234.84,2208,64.5,2.7,11101000,234.14,2208,48.6,7.21,550.8,234.49,2.3,1.45, , 
,235.87,2240,64.5,3.1,11101000,235.18,2208,48.6,6.18,550.8,235.53,2.7,1.41, , 
,236.90,2240,64.5,3.5,11101000,236.22,2240,47.1,7.21,520.2,236.56,3.1,1.41, , 
,237.90,2240,64.5,3.5,11101000,237.24,2240,47.1,6.18,520.2,237.57,3.5,1.41, , 
,238.91,2272,64.5,3.5,11101000,238.24,2272,45.9,6.18,499.8,238.58,3.5,1.37, , 
,239.90,2272,66.0,-1.2,11101000,239.24,2272,38.4,5.15,438.6,239.57,0.8,1.33, , 
,240.90,2240,66.0,-8.2,11101000,240.24,2272,32.5,4.12,397.8,240.57,-4.7,1.21, , 
,241.90,2208,66.0,-13.7,11101000,241.23,2240,26.7,3.09,336.6,241.56,-12.1,1.21, , 
,242.90,2208,66.0,-15.2,11101000,242.23,2208,26.7,3.09,336.6,242.56,-15.2,1.41, , 
,243.92,2176,66.0,0.0,11101000,243.23,2208,29.4,3.09,357.0,243.58,0.0,1.05, , 
,244.93,2176,66.0,-6.6,11101000,244.26,2208,38.4,5.15,438.6,244.60,-4.7,1.25, , 
,245.94,2176,66.0,-10.2,11101000,245.27,2176,32.5,4.12,397.8,245.61,-9.8,1.33, , 
