Wtorek,22,Wrzesieñ,2026,15:34:36:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,224.98,1568,51.0,2.0,11101010,225.34,1568,40.0,5.15,479.4,225.68,0.0,0.0, , 
,226.02,1568,51.0,3.1,11101010,226.36,1568,26.7,4.12,357.0,226.72,0.0,0.0, , 
,227.05,1632,51.0,0.4,11111110,227.38,1376,0.0,0.00,357.0,227.70,0.0,0.0, , 
,228.02,1152,51.0,0.0,11111110,228.34,1120,29.4,4.12,397.8,228.66,0.0,0.0, , 
,229.00,960,51.0,0.0,11111110,229.31,928,32.5,4.12,418.2,229.63,0.0,0.0, , 
,230.00,992,51.0,-3.1,11111110,230.31,960,31.0,4.12,418.2,230.61,0.0,0.0, , 
,230.93,896,51.0,-3.9,11111110,231.24,896,34.1,4.12,438.6,231.53,0.0,0.0, , 
,231.87,896,51.0,-3.1,11111110,232.18,896,34.1,4.12,438.6,232.50,0.0,0.0, , 
,232.82,896,51.0,-2.3,11111110,233.15,896,32.5,4.12,438.6,233.45,0.0,0.0, , 
,233.74,896,51.0,-2.3,11111110,234.06,896,32.5,4.12,438.6,234.38,0.0,0.0, , 
,234.71,896,51.0,-2.3,11111110,235.03,896,32.5,4.12,438.6,235.33,0.0,0.0, , 
,235.65,832,51.0,-2.3,11111110,235.95,800,31.0,4.12,418.2,236.25,0.0,0.0, , 
,236.56,832,51.0,-3.1,11111110,236.86,832,32.5,4.12,438.6,237.16,0.0,0.0, , 
,237.47,832,52.5,-6.3,11111110,237.76,800,34.1,4.12,438.6,238.06,0.0,0.0, , 
,238.36,832,52.5,-7.4,11111110,238.68,800,34.1,4.12,438.6,238.97,0.0,0.0, , 
,239.28,800,52.5,-7.4,10111110,239.58,832,34.1,4.12,438.6,239.88,0.0,0.0, , 
,240.19,832,52.5,-7.8,10111110,240.50,800,34.1,4.12,459.0,240.82,0.0,0.0, , 
,241.13,800,52.5,-6.6,10111110,241.43,800,34.1,4.12,438.6,241.72,0.0,0.0, , 
,242.04,800,52.5,-5.9,10111110,242.33,800,34.1,4.12,459.0,242.64,0.0,0.0, , 
,242.95,832,52.5,-5.1,10111110,243.24,800,34.1,4.12,438.6,243.55,0.0,0.0, , 
,243.86,800,52.5,-5.5,10111110,244.15,832,34.1,4.12,459.0,244.46,0.0,0.0, , 
,244.77,800,52.5,-5.5,10111110,245.08,832,34.1,4.12,459.0,245.39,0.0,0.0, , 
,245.70,800,52.5,-4.7,10111110,246.02,832,35.3,4.12,459.0,246.31,0.0,0.0, , 
,246.62,832,52.5,-4.3,10111110,246.93,832,34.1,4.12,459.0,247.24,0.0,0.0, , 
