Pi¹tek,04,Wrzesieñ,2026,06:46:07:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,231.44,2528,82.5,2.3,11101001,230.74,2528,48.6,7.21,571.2,231.10,0.0,7.0, , 
,232.45,2528,82.5,3.1,11101001,231.78,2528,47.1,7.21,550.8,232.12,0.0,7.0, , 
,233.50,2528,82.5,0.8,11101001,232.82,2528,40.0,6.18,479.4,233.15,0.0,7.0, , 
,234.57,2528,82.5,-1.6,11101001,233.88,2528,36.9,5.15,438.6,234.22,0.0,7.0, , 
,235.60,2528,82.5,-2.7,11101001,234.90,2528,36.9,5.15,438.6,235.25,0.0,7.0, , 
,236.61,2496,82.5,0.0,11111101,235.96,2528,22.0,3.09,295.8,236.30,0.0,7.0, , 
,237.60,2464,82.5,0.0,11111101,236.94,2496,0.0,0.00,244.8,237.25,0.0,7.0, , 
,238.63,2432,82.5,0.0,11111101,237.95,2464,0.0,0.00,244.8,238.30,0.0,7.0, , 
,239.59,2400,82.5,0.0,11101001,238.94,2400,0.0,0.00,244.8,239.27,0.0,7.0, , 
,240.61,2368,82.5,0.0,11101001,239.91,2368,19.2,3.09,275.4,240.24,0.0,7.0, , 
,241.64,2400,82.5,0.8,11101001,240.96,2400,60.4,10.30,673.2,241.30,0.0,7.0, , 
,242.66,2464,82.5,3.5,11101001,241.98,2432,66.3,10.30,734.4,242.32,0.0,7.0, , 
,243.72,2496,82.5,4.7,11101001,243.02,2464,75.3,12.36,826.2,243.36,0.0,7.0, , 
,244.75,2496,82.5,7.4,11101001,244.08,2496,75.3,12.36,826.2,244.40,0.0,7.0, , 
,245.79,2496,82.5,6.3,11101001,245.08,2496,75.3,13.39,826.2,245.44,0.0,7.0, , 
,246.81,2528,82.5,8.2,11101001,246.13,2528,73.7,13.39,826.2,246.47,0.0,7.0, , 
,247.84,2528,82.5,9.4,11101001,247.15,2528,73.7,13.39,826.2,247.50,0.0,7.0, , 
,248.90,2496,82.5,9.8,11101001,248.20,2528,65.1,11.33,714.0,248.56,0.0,7.0, , 
,249.91,2496,82.5,9.0,11101001,249.22,2496,62.0,11.33,693.6,249.56,0.0,7.0, , 
,250.92,2496,82.5,9.8,11101001,250.26,2496,66.3,11.33,734.4,250.59,0.0,7.0, , 
,251.96,2432,82.5,-0.8,11101001,251.27,2464,48.6,6.18,571.2,251.62,0.0,7.0, , 
,252.96,2400,82.5,-3.9,11101001,252.29,2432,34.1,5.15,418.2,252.62,0.0,7.0, , 
,254.00,2368,82.5,-4.3,11101001,253.33,2400,36.9,5.15,438.6,253.68,0.0,7.0, , 
