Piątek,07,Sierpień,2026,13:48:01:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,138.53,800,72.0,-11.3,10111110,138.81,800,35.3,4.12,479.4,138.22,-11.3,1.45, , 
,139.39,800,72.0,-11.3,10111110,139.69,800,34.1,4.12,459.0,139.09,-11.3,1.45, , 
,140.34,800,72.0,-11.7,10111110,140.65,800,34.1,4.12,459.0,140.02,-11.7,1.45, , 
,141.26,800,72.0,-11.7,10111110,141.55,800,34.1,4.12,459.0,140.95,-11.7,1.45, , 
,142.15,800,72.0,-11.3,10111110,142.44,800,34.1,4.12,459.0,141.85,-11.3,1.48, , 
,143.07,768,72.0,-10.9,10111110,143.37,768,35.3,4.12,479.4,142.76,-10.9,1.48, , 
,143.95,800,72.0,-10.9,10111110,144.26,800,35.3,4.12,459.0,143.67,-10.9,1.45, , 
,144.86,800,72.0,-10.9,10111110,145.18,800,34.1,4.12,459.0,144.55,-10.9,1.45, , 
,145.79,768,72.0,-11.3,10111110,146.11,800,35.3,4.12,479.4,145.49,-11.3,1.45, , 
,146.75,800,72.0,-11.3,10111110,147.07,800,34.1,4.12,459.0,146.43,-10.9,1.45, , 
,147.67,800,72.0,-11.3,10111110,147.95,768,34.1,4.12,459.0,147.37,-11.3,1.48, , 
,148.56,768,72.0,-10.9,10111110,148.85,800,34.1,4.12,459.0,148.26,-11.3,1.48, , 
,149.43,800,72.0,-10.9,10111110,149.75,768,34.1,4.12,479.4,149.14,-10.5,1.45, , 
,150.38,800,73.5,-10.9,10111110,150.68,800,34.1,4.12,459.0,150.07,-10.9,1.48, , 
,151.30,800,73.5,-10.9,10111110,151.62,800,34.1,4.12,459.0,150.99,-10.9,1.45, , 
,152.23,800,73.5,-11.7,10111110,152.53,800,35.3,4.12,479.4,151.93,-11.3,1.45, , 
,153.12,800,73.5,-11.7,10111110,153.41,800,34.1,4.12,459.0,152.82,-11.7,1.48, , 
,154.04,800,73.5,-11.3,10111110,154.33,800,34.1,4.12,459.0,153.73,-11.7,1.48, , 
,154.93,800,73.5,-11.7,10111110,155.23,800,34.1,4.12,459.0,154.63,-11.3,1.45, , 
,155.81,800,73.5,-11.7,10111110,156.10,800,35.3,4.12,479.4,155.51,-11.7,1.45, , 
,156.71,800,73.5,-11.3,10111110,157.01,800,34.1,4.12,459.0,156.40,-11.3,1.48, , 
,157.60,800,73.5,-10.9,10111110,157.90,800,34.1,4.12,459.0,157.32,-11.3,1.48, , 
,158.51,800,73.5,-10.9,10111110,158.80,800,34.1,4.12,459.0,158.20,-11.3,1.45, , 
,159.41,800,73.5,-11.3,10111110,159.71,800,34.1,4.12,459.0,159.11,-11.3,1.45, , 
,160.29,800,73.5,-12.1,10111110,160.59,800,34.1,4.12,459.0,160.01,-12.1,1.41, , 
,161.19,800,73.5,-12.9,10111110,161.49,800,34.1,4.12,459.0,160.88,-12.9,1.45, , 
,162.08,800,73.5,-13.3,10111110,162.39,800,34.1,4.12,459.0,161.78,-13.3,1.45, , 
,163.00,800,73.5,-12.9,10111110,163.29,800,34.1,4.12,459.0,162.68,-12.9,1.48, , 
,163.87,800,73.5,-12.1,10111110,164.16,800,34.1,4.12,459.0,163.59,-12.1,1.48, , 
,164.76,800,73.5,-12.1,10111110,165.05,800,34.1,4.12,459.0,164.48,-12.1,1.45, , 
,165.67,800,73.5,-12.1,10111110,165.95,800,34.1,4.12,459.0,165.37,-12.1,1.45, , 
,166.54,800,73.5,-12.1,10111110,166.83,800,34.1,4.12,459.0,166.24,-12.5,1.45, , 
,167.45,800,73.5,-12.1,10111110,167.74,800,34.1,4.12,479.4,167.14,-12.5,1.48, , 
,168.35,800,73.5,-12.1,10111110,168.66,768,34.1,4.12,459.0,168.04,-12.1,1.45, , 
,169.25,800,73.5,-12.5,10111110,169.56,800,34.1,4.12,459.0,168.96,-12.5,1.45, , 
,170.14,800,73.5,-12.5,10111110,170.43,800,34.1,4.12,459.0,169.85,-12.5,1.45, , 
,171.03,800,73.5,-12.1,10111110,171.31,800,34.1,4.12,459.0,170.73,-12.5,1.48, , 
,171.92,768,73.5,-12.5,10111110,172.22,800,34.1,4.12,459.0,171.62,-12.5,1.45, , 
,172.84,800,73.5,-12.1,10111110,173.12,800,34.1,4.12,459.0,172.54,-12.1,1.45, , 
,173.71,800,75.0,-12.1,10111110,174.01,800,34.1,4.12,479.4,173.41,-12.5,1.45, , 
,174.61,800,73.5,-12.1,10111110,174.92,800,34.1,4.12,459.0,174.30,-12.1,1.48, , 
,175.52,800,73.5,-12.1,10111110,175.82,800,35.3,4.12,479.4,175.21,-12.1,1.45, , 
,176.42,800,73.5,-12.1,10111110,176.72,800,35.3,4.12,479.4,176.12,-12.1,1.45, , 
,177.32,800,75.0,-12.1,10111110,177.61,800,34.1,4.12,459.0,177.04,-12.1,1.48, , 
,178.20,800,75.0,-12.1,10111110,178.49,800,34.1,4.12,459.0,177.92,-12.1,1.45, , 
,179.10,800,75.0,-11.7,10111110,179.39,800,34.1,4.12,479.4,178.80,-11.7,1.48, , 
,180.00,768,75.0,-11.7,10111110,180.29,800,35.3,4.12,479.4,179.69,-11.7,1.45, , 
,180.88,800,75.0,-11.7,10111110,181.17,768,34.1,4.12,459.0,180.59,-11.3,1.45, , 
,181.78,800,75.0,-11.3,10111110,182.07,800,34.1,4.12,459.0,181.48,-11.3,1.48, , 
,182.66,800,75.0,-11.7,10111110,182.96,800,34.1,4.12,459.0,182.37,-11.7,1.45, , 
,183.55,800,75.0,-11.7,10111110,183.85,800,34.1,4.12,459.0,183.25,-11.7,1.48, , 
,184.47,768,75.0,-12.1,10111110,184.78,800,34.1,4.12,479.4,184.16,-12.1,1.45, , 
,185.41,800,75.0,-12.1,10111110,185.71,768,34.1,4.12,479.4,185.10,-12.1,1.45, , 
,186.32,800,75.0,-12.1,10111110,186.61,800,34.1,4.12,459.0,186.01,-12.1,1.45, , 
,187.24,800,75.0,-12.1,10111110,187.54,768,34.1,4.12,459.0,186.94,-12.1,1.45, , 
,188.12,800,75.0,-12.1,10111110,188.43,768,34.1,4.12,459.0,187.84,-12.1,1.48, , 
,189.03,800,75.0,-12.5,10111110,189.33,768,34.1,4.12,459.0,188.73,-12.5,1.45, , 
,189.95,768,75.0,-13.3,10111110,190.25,768,34.1,4.12,479.4,189.65,-12.9,1.45, , 
,190.86,800,75.0,-13.3,10111110,191.17,768,34.1,4.12,459.0,190.55,-13.3,1.48, , 
,191.80,768,75.0,-12.5,10111110,192.10,768,34.1,4.12,479.4,191.47,-12.9,1.48, , 
,192.70,768,75.0,-12.1,10111110,193.00,800,34.1,4.12,479.4,192.40,-12.1,1.48, , 
,193.59,768,75.0,-11.7,10111110,193.87,800,34.1,4.12,459.0,193.29,-11.7,1.48, , 
,194.43,800,75.0,-11.7,10111110,194.73,800,34.1,4.12,459.0,194.15,-11.7,1.45, , 
,195.32,800,75.0,-11.7,10111110,195.63,800,34.1,4.12,459.0,195.02,-11.7,1.45, , 
,196.23,800,75.0,-11.7,10111110,196.52,800,34.1,4.12,459.0,195.93,-11.7,1.45, , 
,197.12,768,75.0,-11.7,10111110,197.41,800,34.1,4.12,459.0,196.82,-12.1,1.48, , 
,198.02,800,75.0,-11.3,10111110,198.33,800,34.1,4.12,459.0,197.71,-11.3,1.48, , 
,198.94,800,75.0,-10.9,10111110,199.24,800,34.1,4.12,459.0,198.64,-10.9,1.48, , 
,199.85,800,75.0,-10.9,10111110,200.13,800,34.1,4.12,459.0,199.54,-10.9,1.45, , 
,200.76,800,75.0,-11.7,10111110,201.05,800,34.1,4.12,459.0,200.44,-11.3,1.41, , 
,201.68,768,76.5,-12.9,10111110,201.97,800,34.1,4.12,459.0,201.36,-12.5,1.41, , 
,202.58,768,75.0,-12.9,10111110,202.89,800,34.1,4.12,479.4,202.28,-12.9,1.45, , 
,203.48,800,75.0,-12.9,10111110,203.76,800,34.1,4.12,459.0,203.20,-12.9,1.48, , 
,204.37,800,76.5,-12.9,10111110,204.66,800,34.1,4.12,459.0,204.07,-12.9,1.45, , 
,205.27,768,76.5,-13.7,10111110,205.57,800,34.1,4.12,459.0,204.97,-13.3,1.45, , 
,206.17,768,76.5,-13.3,10111110,206.46,768,34.1,4.12,459.0,205.86,-13.3,1.48, , 
,207.09,800,76.5,-12.9,10111110,207.39,800,34.1,4.12,459.0,206.78,-12.9,1.48, , 
,207.99,800,76.5,-12.5,10111110,208.30,800,34.1,3.09,459.0,207.69,-12.5,1.48, , 
,208.87,800,76.5,-12.1,10111110,209.17,800,34.1,4.12,459.0,208.57,-12.5,1.48, , 
,209.76,800,76.5,-12.5,10111110,210.07,800,34.1,4.12,459.0,209.47,-12.5,1.45, , 
,210.66,800,76.5,-12.9,10111110,210.98,800,34.1,4.12,459.0,210.37,-12.5,1.45, , 
,211.55,800,76.5,-12.5,10111110,211.86,800,34.1,4.12,459.0,211.26,-12.9,1.48, , 
,212.47,800,76.5,-12.1,10111110,212.78,800,34.1,4.12,459.0,212.16,-12.1,1.48, , 
,213.37,800,76.5,-12.5,10111110,213.66,768,34.1,3.09,459.0,213.07,-12.1,1.45, , 
,214.29,800,76.5,-12.9,10111110,214.60,800,34.1,3.09,459.0,213.97,-12.9,1.45, , 
,215.21,768,76.5,-13.3,10111110,215.50,800,34.1,4.12,459.0,214.90,-13.3,1.45, , 
,216.10,800,76.5,-12.9,10111110,216.40,800,34.1,4.12,459.0,215.80,-12.9,1.48, , 
,216.99,800,76.5,-13.3,10111110,217.28,800,34.1,4.12,459.0,216.70,-12.9,1.45, , 
,217.88,800,76.5,-13.3,10111110,218.18,800,34.1,4.12,459.0,217.57,-13.3,1.45, , 
,218.77,800,76.5,-13.3,10111110,219.07,768,34.1,4.12,459.0,218.48,-13.3,1.45, , 
,219.67,800,76.5,-13.3,10111110,219.97,800,32.5,3.09,459.0,219.37,-13.3,1.45, , 
,220.55,768,76.5,-13.7,10111110,220.87,800,34.1,3.09,459.0,220.26,-13.3,1.45, , 
,221.46,800,76.5,-14.1,10111110,221.75,768,34.1,3.09,459.0,221.16,-13.7,1.45, , 
,222.35,800,76.5,-13.7,10111110,222.64,800,34.1,3.09,459.0,222.06,-13.7,1.48, , 
,223.24,768,76.5,-13.7,10111110,223.55,800,34.1,4.12,459.0,222.94,-13.7,1.45, , 
,224.16,800,76.5,-13.3,10111110,224.45,800,34.1,4.12,459.0,223.85,-13.3,1.48, , 
,225.04,800,76.5,-12.5,10111110,225.35,800,34.1,4.12,459.0,224.75,-12.9,1.48, , 
,225.94,768,78.0,-12.5,10111110,226.24,800,34.1,4.12,479.4,225.65,-12.5,1.48, , 
,226.85,768,76.5,-12.5,10111110,227.16,800,34.1,4.12,459.0,226.55,-12.5,1.48, , 
,227.76,768,78.0,-12.1,10111110,228.04,800,34.1,4.12,479.4,227.46,-12.1,1.45, , 
,228.63,800,78.0,-11.7,10111110,228.94,800,34.1,4.12,479.4,228.32,-12.1,1.48, , 
,229.57,800,78.0,-11.3,10111110,229.88,800,34.1,4.12,459.0,229.27,-11.7,1.48, , 
,230.49,800,78.0,-11.3,10111110,230.79,800,34.1,4.12,459.0,230.18,-11.3,1.45, , 
,231.38,800,78.0,-11.3,10111110,231.68,800,34.1,4.12,459.0,231.08,-11.3,1.48, , 
,232.28,800,78.0,-11.3,10111110,232.57,800,34.1,4.12,459.0,231.97,-11.3,1.45, , 
,233.16,800,78.0,-11.7,10111110,233.46,800,34.1,4.12,459.0,232.87,-11.7,1.45, , 
,234.04,800,78.0,-12.1,10111110,234.35,800,32.5,3.09,459.0,233.76,-12.1,1.45, , 
