Œroda,02,Wrzesieñ,2026,06:35:05:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,219.12,2144,43.5,-5.1,11101000,219.45,2144,32.5,5.15,397.8,218.75,0.0,9.8, , 
,220.15,2144,43.5,-3.5,11101000,220.49,2144,38.4,5.15,438.6,219.80,0.0,9.8, , 
,221.20,2144,43.5,-2.0,11101000,221.55,2144,38.4,6.18,438.6,220.84,0.0,9.8, , 
,222.25,2112,43.5,-1.6,11101000,222.60,2112,35.3,5.15,418.2,221.90,0.0,9.8, , 
,223.30,2112,43.5,-3.9,11101000,223.64,2112,36.9,5.15,418.2,222.95,0.0,9.8, , 
,224.34,2112,43.5,-3.1,11101000,224.68,2112,38.4,5.15,438.6,223.99,0.0,9.8, , 
,225.35,2112,43.5,-2.3,11101000,225.72,2112,40.0,6.18,459.0,225.03,0.0,9.8, , 
,226.41,2112,45.0,-3.1,11101000,226.75,2112,40.0,6.18,459.0,226.06,0.0,9.8, , 
,227.44,2112,45.0,-0.8,11101000,227.78,2112,47.1,7.21,520.2,227.09,0.0,9.8, , 
,228.48,2112,45.0,0.4,11101000,228.83,2144,47.1,7.21,520.2,228.13,0.0,9.8, , 
,229.51,2144,45.0,0.4,11101000,229.86,2144,47.1,7.21,520.2,229.16,0.0,9.8, , 
,230.59,2176,45.0,-1.2,11101000,230.92,2176,45.9,7.21,520.2,230.23,0.0,9.8, , 
,231.58,2176,45.0,-1.2,11101000,231.91,2176,45.9,6.18,499.8,231.25,0.0,9.8, , 
,232.58,2176,45.0,-2.0,11101000,232.92,2176,45.9,7.21,499.8,232.25,0.0,9.8, , 
,233.60,2176,45.0,-2.0,11101000,233.95,2176,45.9,7.21,499.8,233.26,0.0,9.8, , 
,234.62,2208,45.0,-2.3,11101000,234.97,2208,45.9,7.21,499.8,234.29,0.0,9.8, , 
,235.63,2208,45.0,-2.7,11101000,235.98,2208,47.1,7.21,520.2,235.28,0.0,9.8, , 
,236.66,2240,45.0,-2.0,11101000,236.98,2240,47.1,7.21,520.2,236.31,0.0,9.8, , 
,237.63,2240,45.0,-2.0,11101000,237.99,2240,48.6,7.21,550.8,237.30,0.0,9.8, , 
,238.66,2272,46.5,-1.6,11101000,239.02,2272,47.1,7.21,520.2,238.33,0.0,9.8, , 
,239.70,2272,46.5,-1.2,11101000,240.04,2272,47.1,7.21,520.2,239.36,0.0,9.8, , 
,240.72,2272,46.5,-2.7,11101000,241.03,2272,47.1,7.21,499.8,240.38,0.0,9.8, , 
,241.72,2304,46.5,-3.1,11101000,242.07,2304,42.7,6.18,479.4,241.37,0.0,9.8, , 
