Poniedzia³ek,21,Wrzesieñ,2026,06:33:46:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,217.98,1888,39.0,0.8,11101010,218.34,1888,35.3,5.15,418.2,218.69,0.0,0.0, , 
,219.05,1888,39.0,2.3,11101010,219.45,1888,35.3,5.15,418.2,219.83,0.0,0.0, , 
,220.22,1888,39.0,4.3,11101010,220.59,1856,36.9,5.15,438.6,220.95,0.0,0.0, , 
,221.33,1856,40.5,5.5,11101010,221.68,1856,36.9,5.15,438.6,222.06,0.0,0.0, , 
,222.42,1824,40.5,6.3,11101010,222.80,1824,38.4,5.15,438.6,223.19,0.0,0.0, , 
,223.58,1824,40.5,6.3,11101010,223.94,1824,38.4,5.15,459.0,224.31,0.0,0.0, , 
,224.66,1792,40.5,6.6,11101010,225.03,1792,48.6,7.21,520.2,225.39,0.0,0.0, , 
,225.78,1824,40.5,9.0,11101010,226.14,1856,51.8,8.24,571.2,226.51,0.0,0.0, , 
,226.89,1696,40.5,0.0,11111110,227.21,1024,35.3,5.15,438.6,227.51,0.0,0.0, , 
,227.81,1184,40.5,0.0,11111110,228.13,1152,31.0,4.12,397.8,228.43,0.0,0.0, , 
,228.79,992,40.5,-1.2,11111110,229.11,960,34.1,4.12,438.6,229.41,0.0,0.0, , 
,229.72,928,40.5,-3.5,11111110,230.05,928,36.9,5.15,459.0,230.36,0.0,0.0, , 
,230.68,896,40.5,-2.7,11111110,230.99,896,38.4,5.15,459.0,231.29,0.0,0.0, , 
,231.60,896,40.5,-0.4,11111110,231.90,896,36.9,5.15,459.0,232.22,0.0,0.0, , 
,232.52,864,42.0,1.6,11111110,232.82,896,36.9,5.15,459.0,233.14,0.0,0.0, , 
,233.48,1408,42.0,3.9,11101010,233.84,1376,32.5,5.15,397.8,234.17,0.0,0.0, , 
,234.51,1376,42.0,5.9,11101010,234.82,1440,41.2,6.18,479.4,235.14,0.0,0.0, , 
,235.50,1504,42.0,9.0,11101010,235.86,1568,40.0,6.18,459.0,236.21,0.0,0.0, , 
,236.59,1632,42.0,7.4,11111110,236.95,1664,28.2,4.12,357.0,237.32,0.0,0.0, , 
,237.66,1696,42.0,5.5,11111110,238.04,1664,26.7,4.12,336.6,238.39,0.0,0.0, , 
,238.73,1632,42.0,4.7,11111110,239.07,1600,28.2,4.12,357.0,239.42,0.0,0.0, , 
,239.76,1632,42.0,0.0,11101010,240.12,1664,56.1,10.30,612.0,240.49,0.0,0.0, , 
,240.86,1856,42.0,0.0,11101010,241.21,1984,69.4,10.30,714.0,241.57,0.0,0.0, , 
,241.90,2208,43.5,2.0,11101000,242.25,2272,69.4,11.33,714.0,242.57,0.0,0.0, , 
