Niedziela,20,Wrzesieñ,2026,17:11:42:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,215.57,832,46.5,0.4,10111110,215.87,800,35.3,5.15,459.0,216.18,0.0,0.0, , 
,216.49,832,46.5,0.4,10111110,216.79,832,35.3,5.15,459.0,217.09,0.0,0.0, , 
,217.38,800,46.5,0.4,10111110,217.68,832,35.3,5.15,459.0,218.00,0.0,0.0, , 
,218.30,832,46.5,0.4,10111110,218.59,832,35.3,5.15,459.0,218.91,0.0,0.0, , 
,219.20,800,46.5,0.8,10111110,219.51,832,35.3,5.15,459.0,219.82,0.0,0.0, , 
,220.12,832,46.5,1.2,10111110,220.43,832,35.3,5.15,459.0,220.75,0.0,0.0, , 
,221.04,832,46.5,1.6,10111110,221.35,832,35.3,5.15,459.0,221.64,0.0,0.0, , 
,221.95,832,46.5,1.6,10111110,222.25,832,35.3,5.15,459.0,222.52,0.0,0.0, , 
,222.83,800,46.5,1.6,10111110,223.15,832,35.3,5.15,459.0,223.47,0.0,0.0, , 
,223.78,832,46.5,0.8,10111110,224.10,800,35.3,5.15,459.0,224.40,0.0,0.0, , 
,224.70,832,46.5,1.2,10111110,224.99,832,35.3,5.15,459.0,225.30,0.0,0.0, , 
,225.60,832,46.5,1.2,10111110,225.90,832,35.3,5.15,459.0,226.20,0.0,0.0, , 
,226.50,800,46.5,0.8,10111110,226.81,832,35.3,5.15,459.0,227.12,0.0,0.0, , 
,227.43,832,46.5,0.8,10111110,227.73,832,34.1,4.12,438.6,228.04,0.0,0.0, , 
,228.35,832,46.5,0.4,10111110,228.63,832,35.3,4.12,459.0,228.94,0.0,0.0, , 
,229.24,832,46.5,0.4,10111110,229.54,832,35.3,5.15,459.0,229.84,0.0,0.0, , 
,230.15,832,46.5,0.8,10111110,230.46,832,34.1,5.15,459.0,230.75,0.0,0.0, , 
,231.06,832,46.5,1.2,10111110,231.37,832,34.1,5.15,438.6,231.67,0.0,0.0, , 
,231.97,832,46.5,1.6,10111110,232.27,832,35.3,5.15,459.0,232.56,0.0,0.0, , 
,232.86,800,46.5,1.6,10111110,233.15,832,34.1,5.15,438.6,233.45,0.0,0.0, , 
,233.75,832,48.0,1.6,10111110,234.05,832,34.1,4.12,438.6,234.35,0.0,0.0, , 
,234.66,832,48.0,1.6,10111110,234.96,832,34.1,4.12,438.6,235.26,0.0,0.0, , 
,235.55,832,48.0,1.6,10111110,235.83,832,34.1,4.12,438.6,236.12,0.0,0.0, , 
,236.43,832,48.0,1.6,10111110,236.75,832,34.1,4.12,438.6,237.07,0.0,0.0, , 
,237.38,832,48.0,1.2,10111110,237.69,832,34.1,4.12,438.6,238.00,0.0,0.0, , 
