Niedziela,23,Sierpień,2026,18:04:33:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,138.08,896,40.5,7.8,00111110,137.43,896,36.9,5.15,459.0,137.76,7.8,1.41, , 
,139.02,896,42.0,7.8,00111110,138.40,896,36.9,5.15,459.0,138.71,7.8,1.41, , 
,139.97,896,42.0,7.4,00111110,139.33,896,36.9,5.15,459.0,139.63,7.8,1.37, , 
,140.91,928,42.0,7.4,00111110,140.29,896,36.9,5.15,459.0,140.61,7.4,1.45, , 
,141.85,896,42.0,7.4,00111110,141.23,896,36.9,5.15,459.0,141.56,7.4,1.45, , 
,142.78,928,42.0,7.4,00111110,142.17,896,36.9,5.15,459.0,142.47,7.4,1.41, , 
,143.70,896,42.0,7.4,00111110,143.09,896,36.9,5.15,459.0,143.39,7.4,1.41, , 
,144.59,896,42.0,7.8,00111110,144.00,896,35.3,5.15,459.0,144.30,7.4,1.45, , 
,145.54,896,42.0,7.8,00111110,144.92,896,36.9,5.15,459.0,145.23,7.8,1.45, , 
,146.48,896,42.0,8.2,00111110,145.85,896,36.9,5.15,459.0,146.18,8.2,1.45, , 
,147.40,896,43.5,8.2,00111110,146.80,928,35.3,5.15,459.0,147.11,8.2,1.41, , 
,148.35,896,43.5,7.8,00111110,147.71,928,35.3,5.15,459.0,148.03,7.8,1.41, , 
,149.31,896,43.5,7.0,00111110,148.65,896,35.3,5.15,438.6,148.98,7.0,1.41, , 
,150.31,896,43.5,6.3,00111110,149.65,896,35.3,5.15,459.0,149.98,6.6,1.41, , 
,151.24,896,43.5,6.3,00111110,150.62,896,35.3,5.15,438.6,150.94,6.3,1.45, , 
,152.16,896,43.5,6.6,00111110,151.55,896,35.3,5.15,438.6,151.86,6.3,1.45, , 
,153.09,896,43.5,6.6,00111110,152.45,896,35.3,5.15,438.6,152.77,6.6,1.45, , 
,154.03,896,43.5,7.0,00111110,153.39,896,35.3,5.15,438.6,153.70,7.0,1.41, , 
,154.95,896,43.5,7.0,00111110,154.33,896,35.3,5.15,438.6,154.64,7.0,1.45, , 
,155.90,896,43.5,7.4,00111110,155.27,896,34.1,5.15,438.6,155.57,7.4,1.45, , 
,156.84,896,43.5,6.6,00111110,156.23,896,34.1,5.15,438.6,156.54,7.0,1.41, , 
,157.81,896,43.5,6.6,00111110,157.16,896,34.1,5.15,438.6,157.49,6.6,1.45, , 
,158.76,896,45.0,6.6,00111110,158.14,896,34.1,5.15,438.6,158.45,6.6,1.41, , 
,159.67,864,45.0,6.3,00111110,159.07,864,34.1,5.15,438.6,159.37,6.3,1.41, , 
,160.57,896,45.0,5.5,00111110,159.97,896,34.1,4.12,438.6,160.27,5.9,1.41, , 
,161.50,864,45.0,5.9,00111110,160.87,864,34.1,4.12,438.6,161.18,5.5,1.45, , 
,162.41,896,45.0,5.9,00111110,161.80,896,34.1,5.15,438.6,162.10,5.9,1.45, , 
,163.36,896,45.0,6.3,00111110,162.73,896,34.1,5.15,438.6,163.05,6.3,1.45, , 
,164.28,896,45.0,6.6,00111110,163.66,864,34.1,5.15,438.6,163.96,6.3,1.45, , 
,165.21,896,45.0,7.0,00111110,164.59,896,34.1,4.12,438.6,164.91,6.6,1.48, , 
,166.12,896,45.0,7.0,00111110,165.52,896,34.1,4.12,438.6,165.81,7.0,1.45, , 
,167.08,832,45.0,7.0,00111110,166.45,896,34.1,4.12,438.6,166.78,7.0,1.45, , 
,168.03,832,46.5,7.0,00111110,167.39,832,34.1,5.15,438.6,167.71,7.4,1.41, , 
,168.92,800,46.5,6.6,00111110,168.31,832,34.1,4.12,438.6,168.61,6.6,1.41, , 
,169.83,832,46.5,6.3,00111110,169.21,864,34.1,5.15,438.6,169.53,6.3,1.41, , 
,170.77,832,46.5,6.6,00111110,170.15,832,34.1,5.15,438.6,170.47,6.3,1.41, , 
,171.71,832,46.5,7.0,00111110,171.10,832,35.3,5.15,459.0,171.42,7.0,1.45, , 
,172.61,832,46.5,7.0,00111110,172.02,832,34.1,5.15,438.6,172.32,7.0,1.41, , 
,173.52,832,46.5,7.0,00111110,172.92,832,34.1,5.15,438.6,173.23,7.0,1.41, , 
,174.44,832,46.5,7.4,00111110,173.80,832,34.1,5.15,438.6,174.12,7.4,1.41, , 
,175.38,832,46.5,7.0,00111110,174.74,832,34.1,4.12,438.6,175.06,7.0,1.41, , 
,176.27,832,46.5,7.0,00111110,175.67,832,34.1,4.12,438.6,175.97,7.0,1.41, , 
,177.20,832,46.5,7.0,00111110,176.59,832,34.1,4.12,438.6,176.89,7.0,1.41, , 
,178.10,832,46.5,7.0,00111110,177.51,832,34.1,4.12,438.6,177.81,7.0,1.41, , 
,179.04,832,46.5,7.4,00111110,178.42,832,34.1,4.12,438.6,178.73,7.4,1.41, , 
,179.98,832,46.5,7.0,00111110,179.36,832,34.1,4.12,438.6,179.67,7.0,1.41, , 
,180.87,832,46.5,6.6,00111110,180.27,832,32.5,4.12,438.6,180.57,6.6,1.41, , 
,181.78,800,48.0,6.3,00111110,181.17,832,34.1,4.12,438.6,181.48,6.6,1.41, , 
,182.67,832,48.0,5.9,00111110,182.08,832,34.1,4.12,438.6,182.37,5.9,1.45, , 
,183.55,800,48.0,6.3,00111110,182.95,832,34.1,4.12,438.6,183.25,5.9,1.48, , 
,184.43,832,48.0,6.3,00111110,183.84,832,34.1,4.12,438.6,184.14,6.3,1.45, , 
,185.34,832,48.0,5.9,00111110,184.73,832,34.1,4.12,438.6,185.04,5.9,1.41, , 
,186.26,832,48.0,5.9,00111110,185.65,832,34.1,4.12,438.6,185.95,5.9,1.48, , 
,187.17,800,48.0,5.9,00111110,186.55,832,32.5,4.12,438.6,186.85,5.9,1.45, , 
,188.10,832,48.0,5.5,00111110,187.48,832,34.1,4.12,438.6,187.80,5.5,1.41, , 
,188.98,800,48.0,5.5,00111110,188.41,832,34.1,4.12,438.6,188.69,5.1,1.45, , 
,189.88,832,48.0,6.3,00111110,189.28,800,34.1,4.12,438.6,189.58,6.3,1.48, , 
,190.76,832,48.0,6.6,00111110,190.17,832,34.1,4.12,438.6,190.47,6.6,1.45, , 
,191.67,832,48.0,7.0,00111110,191.06,832,34.1,4.12,438.6,191.35,6.6,1.45, , 
,192.59,832,48.0,7.0,00111110,191.98,832,34.1,4.12,438.6,192.28,7.0,1.41, , 
,193.53,832,49.5,6.6,00111110,192.91,832,34.1,4.12,438.6,193.23,6.6,1.41, , 
,194.46,800,49.5,6.3,00111110,193.84,832,34.1,4.12,438.6,194.14,6.3,1.41, , 
,195.38,832,49.5,6.3,00111110,194.75,832,34.1,4.12,438.6,195.06,6.3,1.45, , 
,196.31,832,49.5,6.6,00111110,195.70,832,34.1,4.12,438.6,196.00,6.6,1.45, , 
,197.24,832,49.5,6.3,00111110,196.63,832,34.1,4.12,438.6,196.93,6.3,1.41, , 
,198.14,800,49.5,6.6,00111110,197.55,832,34.1,4.12,438.6,197.84,6.6,1.45, , 
,199.06,800,49.5,6.3,00111110,198.45,800,34.1,4.12,438.6,198.75,6.6,1.41, , 
,199.97,800,49.5,6.3,00111110,199.36,832,34.1,5.15,438.6,199.65,6.3,1.45, , 
,200.87,800,49.5,6.6,00111110,200.26,832,34.1,4.12,438.6,200.57,6.6,1.45, , 
,201.82,832,49.5,7.0,00111110,201.19,800,34.1,4.12,438.6,201.49,6.6,1.45, , 
,202.75,800,49.5,7.0,00111110,202.14,832,34.1,4.12,438.6,202.44,7.0,1.41, , 
,203.66,832,49.5,7.0,00111110,203.05,832,34.1,4.12,438.6,203.36,7.0,1.45, , 
,204.59,832,49.5,7.0,00111110,203.96,832,34.1,4.12,438.6,204.27,7.0,1.45, , 
,205.52,832,49.5,7.0,00111110,204.90,832,32.5,4.12,438.6,205.22,7.0,1.45, , 
,206.43,832,49.5,7.0,00111110,205.84,832,34.1,4.12,438.6,206.14,7.0,1.41, , 
,207.36,832,51.0,7.0,00111110,206.73,800,34.1,4.12,438.6,207.04,7.0,1.41, , 
,208.27,800,51.0,7.0,00111110,207.66,832,34.1,4.12,438.6,207.95,7.0,1.45, , 
,209.17,832,51.0,7.0,00111110,208.56,800,34.1,4.12,438.6,208.87,7.0,1.45, , 
,210.10,832,51.0,7.0,00111110,209.49,800,34.1,4.12,438.6,209.80,7.0,1.41, , 
,211.00,800,51.0,6.6,00111110,210.41,832,34.1,4.12,438.6,210.71,6.6,1.45, , 
,211.85,800,51.0,6.6,00111110,211.28,832,34.1,4.12,438.6,211.57,6.6,1.45, , 
,212.77,800,51.0,6.3,00111110,212.15,800,34.1,4.12,438.6,212.46,6.6,1.45, , 
,213.66,832,51.0,6.6,00111110,213.05,800,34.1,4.12,438.6,213.35,6.3,1.45, , 
,214.54,800,51.0,6.6,00111110,213.95,800,34.1,4.12,438.6,214.24,6.6,1.45, , 
,215.48,832,51.0,7.0,00111110,214.85,832,34.1,4.12,438.6,215.17,7.0,1.45, , 
,216.40,832,51.0,7.4,00111110,215.79,832,34.1,5.15,438.6,216.09,7.4,1.45, , 
,217.32,832,51.0,7.0,00111110,216.70,832,34.1,5.15,438.6,217.01,7.4,1.41, , 
,218.25,832,51.0,7.0,00111110,217.63,832,34.1,4.12,438.6,217.93,7.0,1.41, , 
,219.17,800,52.5,7.0,00111110,218.54,832,34.1,4.12,438.6,218.85,7.0,1.41, , 
,220.09,800,52.5,7.0,00111110,219.46,832,34.1,4.12,438.6,219.78,7.0,1.45, , 
,220.97,832,52.5,7.0,00111110,220.39,800,34.1,4.12,438.6,220.68,7.4,1.45, , 
,221.87,832,52.5,7.0,00111110,221.25,832,34.1,4.12,438.6,221.56,7.0,1.45, , 
,222.81,832,52.5,6.6,00111110,222.18,832,32.5,4.12,438.6,222.50,6.6,1.41, , 
,223.70,832,52.5,6.6,00111110,223.12,800,34.1,4.12,438.6,223.41,6.6,1.45, , 
,224.61,800,52.5,6.6,00111110,224.00,800,34.1,4.12,438.6,224.30,6.6,1.45, , 
,225.53,832,52.5,7.0,00111110,224.90,832,34.1,4.12,438.6,225.23,6.6,1.45, , 
,226.44,832,52.5,7.0,00111110,225.84,832,34.1,4.12,438.6,226.14,6.6,1.41, , 
,227.36,832,52.5,7.0,00111110,226.73,832,34.1,4.12,438.6,227.04,7.0,1.45, , 
,228.23,832,52.5,7.0,00111110,227.65,800,34.1,4.12,438.6,227.94,7.0,1.45, , 
,229.13,800,52.5,7.0,00111110,228.52,832,34.1,5.15,438.6,228.82,7.0,1.45, , 
,230.05,832,52.5,7.4,00111110,229.42,800,32.5,4.12,438.6,229.74,7.0,1.48, , 
,230.93,800,52.5,7.0,00111110,230.35,832,34.1,4.12,438.6,230.64,7.0,1.41, , 
,231.87,800,52.5,6.6,00111110,231.24,832,34.1,4.12,438.6,231.57,6.6,1.45, , 
,232.80,832,52.5,7.4,00111110,232.19,832,34.1,4.12,438.6,232.50,7.0,1.48, , 
,233.68,832,54.0,7.0,00111110,233.08,800,34.1,4.12,438.6,233.37,7.0,1.45, , 
,234.62,832,54.0,7.0,00111110,233.99,832,34.1,4.12,438.6,234.30,7.0,1.45, , 
,235.54,832,54.0,6.6,00111110,234.94,800,32.5,4.12,438.6,235.23,6.6,1.45, , 
,236.47,832,54.0,7.0,00111110,235.84,832,34.1,4.12,438.6,236.15,7.0,1.45, , 
,237.39,800,54.0,6.6,00111110,236.78,800,34.1,4.12,438.6,237.08,6.6,1.45, , 
,238.29,832,54.0,7.0,00111110,237.69,832,32.5,4.12,438.6,237.99,7.0,1.45, , 
,239.21,800,54.0,6.6,00111110,238.61,800,32.5,4.12,438.6,238.91,7.0,1.45, , 
