Pi¹tek,04,Wrzesieñ,2026,16:16:40:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,220.40,1248,75.0,0.0,10101010,219.76,2048,56.1,8.24,652.8,220.05,0.0,0.0, , 
,221.33,1024,76.5,0.0,10111110,220.67,1408,41.2,4.12,520.2,220.99,0.0,0.0, , 
,222.33,992,76.5,0.0,10111110,221.67,1056,31.0,4.12,418.2,222.00,0.0,0.0, , 
,223.25,864,76.5,0.0,10111110,222.64,896,26.7,3.09,377.4,222.96,0.0,0.0, , 
,224.18,800,76.5,-7.8,10111110,223.56,864,29.4,4.12,418.2,223.88,0.0,0.0, , 
,225.05,800,76.5,-12.1,10111110,224.46,768,29.4,3.09,418.2,224.75,0.0,0.0, , 
,225.94,800,76.5,-12.9,10111110,225.35,768,31.0,3.09,438.6,225.64,0.0,0.0, , 
,226.87,800,76.5,-11.7,10111110,226.24,800,31.0,3.09,438.6,226.56,0.0,0.0, , 
,227.77,800,76.5,-10.2,10111110,227.17,768,31.0,3.09,438.6,227.49,0.0,0.0, , 
,228.65,800,76.5,-9.0,10111110,228.07,800,31.0,3.09,438.6,228.36,0.0,0.0, , 
,229.54,800,76.5,-8.2,10111110,228.94,800,31.0,4.12,438.6,229.24,0.0,0.0, , 
,230.44,800,76.5,-7.4,10111110,229.84,800,31.0,4.12,438.6,230.14,0.0,0.0, , 
,231.29,800,76.5,-7.4,10111110,230.74,800,31.0,4.12,438.6,231.02,0.0,0.0, , 
,232.22,800,76.5,-7.8,10111110,231.59,768,29.4,3.09,438.6,231.92,0.0,0.0, , 
,233.13,768,76.5,-8.6,10111110,232.53,800,29.4,3.09,438.6,232.82,0.0,0.0, , 
,234.01,800,76.5,-9.0,10111110,233.44,800,29.4,3.09,418.2,233.73,0.0,0.0, , 
,234.94,768,76.5,-9.4,10111110,234.33,800,31.0,3.09,438.6,234.64,0.0,0.0, , 
,235.85,800,78.0,-9.8,10111110,235.24,800,31.0,3.09,438.6,235.53,0.0,0.0, , 
,236.76,768,78.0,-9.4,10111110,236.15,800,31.0,3.09,438.6,236.44,0.0,0.0, , 
,237.67,800,76.5,-9.0,10111110,237.06,768,31.0,4.12,438.6,237.36,0.0,0.0, , 
,238.58,800,78.0,-8.6,10111110,237.97,800,31.0,3.09,438.6,238.29,0.0,0.0, , 
,239.46,800,78.0,-8.2,10111110,238.88,768,31.0,3.09,438.6,239.18,0.0,0.0, , 
,240.38,800,78.0,-8.6,10111110,239.78,800,31.0,3.09,438.6,240.08,0.0,0.0, , 
,241.27,800,78.0,-8.6,10111110,240.67,800,31.0,3.09,438.6,240.97,0.0,0.0, , 
