Wtorek,22,Wrzesieñ,2026,06:36:00:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,226.15,2432,45.0,7.4,11101000,226.50,2432,48.6,7.21,520.2,226.88,0.0,0.0, , 
,227.23,2432,45.0,8.2,11101000,227.59,2432,47.1,7.21,499.8,227.94,0.0,0.0, , 
,228.29,2432,45.0,8.2,11101000,228.60,2464,45.9,7.21,499.8,228.97,0.0,0.0, , 
,229.33,2464,45.0,9.0,11101000,229.68,2464,44.3,6.18,479.4,230.07,0.0,0.0, , 
,230.39,2464,45.0,8.2,11101000,230.74,2464,42.7,6.18,479.4,231.09,0.0,0.0, , 
,231.47,2464,45.0,8.6,11101000,231.83,2464,42.7,6.18,479.4,232.17,0.0,0.0, , 
,232.54,2464,45.0,8.2,11101000,232.88,2464,42.7,6.18,459.0,233.24,0.0,0.0, , 
,233.56,2464,45.0,7.4,11101000,233.90,2464,42.7,6.18,459.0,234.26,0.0,0.0, , 
,234.64,2464,46.5,7.8,11101000,235.00,2464,42.7,6.18,459.0,235.35,0.0,0.0, , 
,235.69,2496,46.5,7.8,11101000,236.03,2464,42.7,6.18,479.4,236.39,0.0,0.0, , 
,236.77,2464,46.5,8.2,11101000,237.14,2464,42.7,6.18,459.0,237.51,0.0,0.0, , 
,237.87,2496,46.5,8.6,11101000,238.23,2496,41.2,6.18,459.0,238.58,0.0,0.0, , 
,238.94,2464,46.5,5.5,11101000,239.30,2496,35.3,5.15,397.8,239.67,0.0,0.0, , 
,239.99,2464,46.5,5.9,11101000,240.37,2464,34.1,5.15,397.8,240.72,0.0,0.0, , 
,241.07,2464,46.5,6.6,11101000,241.41,2432,34.1,5.15,397.8,241.76,0.0,0.0, , 
,242.11,2432,46.5,7.4,11101000,242.48,2432,35.3,5.15,397.8,242.85,0.0,0.0, , 
,243.19,2432,46.5,7.8,11101000,243.53,2400,35.3,5.15,418.2,243.86,0.0,0.0, , 
,244.20,2400,46.5,7.8,11101000,244.53,2400,34.1,5.15,397.8,244.87,0.0,0.0, , 
,245.23,2400,46.5,8.2,11101000,245.54,2400,35.3,5.15,397.8,245.90,0.0,0.0, , 
,246.26,2400,46.5,9.4,11101000,246.63,2368,35.3,5.15,397.8,246.99,0.0,0.0, , 
,247.34,2400,46.5,8.6,11101000,247.73,2368,35.3,5.15,418.2,248.03,0.0,0.0, , 
,248.38,2400,48.0,9.4,11101000,248.76,2400,35.3,5.15,418.2,249.15,0.0,0.0, , 
,249.53,2400,48.0,9.4,11101000,249.87,2400,35.3,5.15,397.8,250.24,0.0,0.0, , 
