Środa,26,Sierpień,2026,06:32:27:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,142.76,928,40.5,14.5,10111110,143.06,896,36.9,5.15,459.0,142.44,15.2,1.29, , 
,143.72,928,40.5,11.3,10111110,144.02,896,35.3,5.15,459.0,143.38,12.5,1.25, , 
,144.62,896,40.5,9.4,10111110,144.91,896,36.9,5.15,459.0,144.32,9.8,1.37, , 
,145.50,832,40.5,7.0,10111110,145.81,832,35.3,5.15,459.0,145.21,8.2,1.33, , 
,146.44,1440,40.5,0.0,10101010,146.78,1920,47.1,6.18,520.2,146.11,0.0,1.37, , 
,147.51,1984,40.5,0.0,10101000,147.81,1760,59.2,8.24,652.8,147.14,0.0,1.45, , 
,148.54,1696,40.5,0.0,10101010,148.90,1952,54.5,9.27,591.6,148.17,0.0,1.64, , 
,149.57,2176,40.5,0.0,10111100,149.90,2176,23.5,3.09,316.2,149.23,0.0,1.56, , 
,150.54,1376,42.0,0.0,10111110,150.80,1472,26.7,3.09,357.0,150.24,0.0,1.52, , 
,151.43,1440,42.0,-1.6,10101010,151.79,1472,26.7,3.09,357.0,151.13,0.0,1.25, , 
,152.36,1472,42.0,2.3,10111110,152.64,1472,28.2,4.12,357.0,152.05,0.8,1.52, , 
,153.28,1504,42.0,5.9,10111110,153.67,1504,28.2,4.12,357.0,152.91,5.5,1.56, , 
,154.24,1504,42.0,10.2,10111110,154.58,1472,28.2,4.12,357.0,153.94,9.0,1.52, , 
,155.27,1376,42.0,10.2,10111110,155.60,1344,28.2,4.12,377.4,154.94,10.9,1.45, , 
,156.23,1312,42.0,10.5,10111110,156.57,1280,29.4,4.12,377.4,155.91,9.8,1.41, , 
,157.20,1280,42.0,8.2,10101010,157.56,1312,32.5,5.15,397.8,156.86,9.0,1.33, , 
,158.23,1376,43.5,11.3,10101010,158.57,1408,40.0,6.18,459.0,157.88,12.1,1.52, , 
,159.18,1472,43.5,0.0,10101010,159.50,1504,60.4,9.27,673.2,158.91,12.5,1.48, , 
,160.20,1664,43.5,0.0,10101010,160.57,1728,60.4,9.27,652.8,159.85,0.0,1.72, , 
,161.32,1952,43.5,10.2,10101010,161.67,2048,59.2,8.24,632.4,160.94,8.6,1.56, , 
,162.38,2208,43.5,12.1,10101000,162.74,2304,53.3,8.24,571.2,162.03,11.3,1.41, , 
,163.46,2464,43.5,13.7,10101000,163.80,2496,47.1,7.21,520.2,163.09,13.3,1.41, , 
,164.49,2208,43.5,0.0,10111100,164.80,1472,0.0,0.00,377.4,164.12,12.9,1.41, , 
,165.52,1472,43.5,0.0,10101010,165.87,1664,26.7,4.12,357.0,165.12,0.0,3.52, , 
,166.57,1664,43.5,-2.3,10101010,166.94,1664,36.9,5.15,438.6,166.20,0.0,1.29, , 
,167.65,1696,45.0,5.9,10101010,168.00,1728,66.3,12.36,714.0,167.29,3.5,1.64, , 
,168.74,1824,45.0,0.0,10101010,169.09,1856,67.8,10.30,714.0,168.38,0.0,1.52, , 
,169.81,1920,45.0,3.1,10101010,170.17,1984,63.5,9.27,673.2,169.46,0.0,1.60, , 
,170.87,2080,45.0,9.4,10101000,171.21,2112,65.1,9.27,673.2,170.52,7.8,1.60, , 
,171.89,2176,45.0,0.0,10101000,172.23,2208,51.8,7.21,571.2,171.55,10.9,1.48, , 
,172.90,2272,45.0,5.5,11101000,173.23,2304,53.3,7.21,571.2,172.57,3.5,1.64, , 
,173.89,2368,45.0,12.1,11101000,174.25,2368,56.1,8.24,612.0,173.56,9.8,1.56, , 
,174.98,2464,45.0,13.3,11101000,175.33,2496,57.6,9.27,612.0,174.63,13.3,1.41, , 
,176.02,2560,46.5,14.5,11101000,176.36,2592,50.2,7.21,550.8,175.67,15.2,1.33, , 
,177.04,2592,46.5,9.0,11101000,177.38,2592,36.9,5.15,418.2,176.70,10.5,1.21, , 
,178.07,2592,46.5,4.7,11101000,178.41,2560,32.5,4.12,377.4,177.75,4.7,1.17, , 
,179.09,2560,46.5,6.6,11101000,179.47,2528,31.0,4.12,377.4,178.76,6.3,1.52, , 
,180.14,2560,46.5,9.0,11101000,180.47,2560,42.7,6.18,459.0,179.80,8.2,1.48, , 
,181.15,2560,46.5,-14.5,11101000,181.45,2560,41.2,4.12,459.0,180.82,-11.3,0.59, , 
,182.12,1440,46.5,0.0,11111110,182.42,992,32.5,5.15,397.8,181.82,0.0,2.73, , 
,183.08,1824,46.5,0.0,11101010,183.42,1856,23.5,3.09,316.2,182.72,0.0,1.80, , 
,184.17,1856,48.0,0.0,11101010,184.55,1856,50.2,7.21,571.2,183.80,0.0,0.04, , 
,185.29,1856,46.5,0.0,11101010,185.64,1856,29.4,3.09,377.4,184.92,0.0,0.35, , 
,186.34,1856,48.0,-15.2,11101010,186.73,1856,29.4,3.09,377.4,185.97,-13.3,1.05, , 
,187.45,1856,48.0,-19.1,11101010,187.79,1856,31.0,3.09,397.8,187.08,-18.4,1.41, , 
,188.53,1856,48.0,0.0,11101010,188.91,1856,62.0,10.30,652.8,188.17,-20.3,1.48, , 
,189.63,1888,48.0,0.0,11101010,189.98,1920,67.8,9.27,714.0,189.27,0.0,0.00, , 
,190.69,1952,49.5,0.0,11101010,191.05,1952,57.6,7.21,632.4,190.33,-19.5,0.23, , 
,191.74,1984,48.0,-16.0,11101000,192.10,1984,62.0,6.18,652.8,191.40,-15.2,0.43, , 
,192.81,2048,49.5,-24.2,11101000,193.16,2048,60.4,6.18,652.8,192.46,-21.5,1.41, , 
,193.86,2080,49.5,-26.6,11101000,194.21,2080,45.9,4.12,520.2,193.51,-26.2,1.52, , 
,194.88,2112,49.5,-22.3,11101000,195.22,2112,41.2,4.12,459.0,194.54,-22.7,1.64, , 
,195.92,2112,49.5,-19.9,11101000,196.26,2112,36.9,4.12,438.6,195.57,-21.5,1.52, , 
,196.95,2112,49.5,-19.1,11101000,197.30,2112,36.9,3.09,418.2,196.61,-19.5,1.48, , 
,197.99,2112,49.5,-18.8,11101000,198.32,2112,36.9,4.12,438.6,197.64,-18.8,1.45, , 
,199.02,2112,49.5,-18.0,11101000,199.36,2112,36.9,4.12,438.6,198.67,-19.1,1.37, , 
,200.07,2112,51.0,-18.0,11101000,200.40,2080,36.9,4.12,438.6,199.70,-18.8,1.41, , 
,201.10,2048,51.0,-18.4,11101000,201.45,2080,32.5,3.09,397.8,200.76,-17.6,1.41, , 
,202.15,2048,51.0,-18.0,11101000,202.50,2048,32.5,3.09,397.8,201.81,-18.0,1.45, , 
,203.19,2016,51.0,-18.4,11101000,203.54,2016,32.5,3.09,397.8,202.85,-18.0,1.41, , 
,204.23,2048,51.0,-18.4,11101000,204.58,2016,32.5,3.09,397.8,203.88,-18.0,1.45, , 
,205.29,2016,51.0,-17.6,11101000,205.64,1984,38.4,4.12,459.0,204.93,-18.0,1.41, , 
,206.33,2016,51.0,-18.0,11101000,206.70,2016,38.4,4.12,459.0,205.99,-18.4,1.37, , 
,207.43,1984,52.5,-18.4,11101000,207.78,1984,42.7,4.12,479.4,207.06,-18.4,1.41, , 
,208.52,1984,52.5,-18.0,11101000,208.88,2016,59.2,8.24,632.4,208.14,-18.0,1.41, , 
,209.60,2016,52.5,0.0,11101000,209.95,2016,40.0,4.12,459.0,209.23,0.0,0.12, , 
,210.66,2016,52.5,-14.5,11101000,211.01,2016,40.0,4.12,459.0,210.31,-12.5,1.09, , 
,211.71,2016,52.5,-19.5,11101000,212.05,2016,40.0,4.12,459.0,211.37,-18.8,1.33, , 
,212.74,2016,52.5,-20.7,11101000,213.08,2016,40.0,4.12,459.0,212.40,-20.7,1.52, , 
,213.79,2016,52.5,-21.1,11101000,214.13,2016,40.0,4.12,459.0,213.43,-21.1,1.52, , 
,214.84,2016,54.0,-20.7,11101000,215.20,2016,40.0,4.12,459.0,214.49,-20.7,1.52, , 
,215.93,2016,54.0,-18.8,11101000,216.27,1984,31.0,3.09,377.4,215.56,-20.7,1.41, , 
,216.99,1984,54.0,-17.6,11101010,217.35,1984,34.1,3.09,397.8,216.64,-17.2,1.52, , 
,218.09,1984,54.0,-17.2,11101010,218.46,1952,40.0,4.12,459.0,217.72,-17.2,1.45, , 
,219.18,1952,54.0,-17.2,11101010,219.53,1952,31.0,3.09,377.4,218.82,-16.4,1.45, , 
,220.25,1952,54.0,-15.6,11101010,220.63,1952,32.5,3.09,397.8,219.90,-16.4,1.45, , 
,221.33,1920,54.0,-16.0,11101010,221.69,1920,36.9,4.12,438.6,220.98,-16.4,1.33, , 
,222.43,1920,54.0,-16.4,11101010,222.81,1920,38.4,4.12,438.6,222.06,-16.4,1.45, , 
,223.53,1920,55.5,-16.4,11101010,223.90,1920,35.3,3.09,418.2,223.18,-16.0,1.41, , 
,224.62,1920,55.5,-17.2,11101010,224.98,1920,35.3,3.09,438.6,224.26,-17.2,1.37, , 
,225.69,1888,55.5,-16.8,11101010,226.06,1920,47.1,7.21,550.8,225.33,-17.2,1.41, , 
,226.80,1920,55.5,-12.9,11101010,227.18,1920,48.6,5.15,550.8,226.43,0.0,0.55, , 
,227.90,1920,55.5,-17.6,11101010,228.28,1920,48.6,5.15,550.8,227.54,-14.8,1.21, , 
,229.00,1952,55.5,-20.7,11101010,229.36,1952,47.1,4.12,550.8,228.65,-19.9,1.48, , 
,230.11,1952,55.5,-21.1,11101010,230.47,1984,47.1,4.12,550.8,229.74,-20.7,1.56, , 
,231.19,1984,55.5,-20.3,11101010,231.55,1984,48.6,5.15,550.8,230.84,-21.1,1.48, , 
,232.27,1984,57.0,-19.9,11101000,232.62,1984,48.6,5.15,550.8,231.91,-20.3,1.52, , 
,233.36,2016,57.0,0.0,11101000,233.72,2016,57.6,6.18,632.4,233.00,0.0,0.51, , 
,234.44,2048,57.0,-17.6,11101000,234.79,2048,56.1,6.18,612.0,234.07,-15.2,1.13, , 
,235.48,2080,57.0,-21.5,11101000,235.82,2080,54.5,5.15,612.0,235.15,-20.3,1.41, , 
,236.49,2112,57.0,-23.0,11101000,236.83,2112,54.5,5.15,612.0,236.15,-23.0,1.52, , 
,237.50,2144,57.0,-21.9,11101000,237.85,2144,40.0,4.12,459.0,237.16,-22.3,1.52, , 
,238.53,2112,57.0,-9.4,11101000,238.86,2112,38.4,4.12,438.6,238.19,0.0,0.94, , 
,239.57,2112,57.0,-13.3,11101000,239.92,2112,42.7,4.12,479.4,239.22,-12.5,1.25, , 
,240.61,2112,57.0,-18.4,11101000,240.95,2112,47.1,5.15,520.2,240.27,-16.4,1.45, , 
,241.66,2144,58.5,-18.0,11101000,242.01,2144,44.3,4.12,499.8,241.31,-18.0,1.52, , 
,242.69,2144,58.5,-17.2,11101000,243.03,2144,44.3,4.12,499.8,242.34,-17.2,1.56, , 
,243.74,2144,58.5,-16.8,11101000,244.07,2144,45.9,5.15,520.2,243.38,-17.2,1.41, , 
,244.77,2144,58.5,-16.0,11101000,245.10,2176,45.9,4.12,499.8,244.43,-15.6,1.52, , 
,245.79,2176,58.5,-15.2,11101000,246.12,2176,44.3,5.15,499.8,245.45,-16.0,1.41, , 
,246.79,2176,58.5,-15.2,11101000,247.13,2176,44.3,4.12,499.8,246.46,-14.8,1.45, , 
,247.83,2176,58.5,-15.2,11101000,248.18,2176,44.3,4.12,499.8,247.49,-14.8,1.45, , 
,248.83,2176,58.5,-14.1,11101000,249.17,2208,42.7,4.12,479.4,248.51,-14.5,1.41, , 
,249.85,2208,58.5,-14.5,11101000,250.18,2208,42.7,4.12,479.4,249.51,-14.1,1.48, , 
