Pi¹tek,11,Wrzesieñ,2026,16:28:59:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Lambda, , 
,270.29,1056,85.5,0.0,11111111,269.67,1088,25.1,3.09,357.0,269.99,0.0,0.0, , 
,271.18,864,87.0,0.0,11111111,270.57,992,23.5,3.09,357.0,270.87,0.0,0.0, , 
,272.11,896,85.5,3.1,11111111,271.48,896,28.2,3.09,397.8,271.80,0.0,0.0, , 
,273.04,896,85.5,5.9,11111111,272.40,896,28.2,4.12,397.8,272.73,0.0,0.0, , 
,273.95,896,85.5,7.8,11111111,273.35,928,26.7,4.12,397.8,273.67,0.0,0.0, , 
,274.92,928,85.5,9.0,11111111,274.26,896,26.7,4.12,397.8,274.59,0.0,0.0, , 
,275.94,2560,85.5,12.9,11101001,275.26,1408,25.1,4.12,357.0,275.60,0.0,0.0, , 
,276.91,2688,85.5,0.0,11101001,276.28,2720,50.2,8.24,571.2,276.59,0.0,0.0, , 
,277.94,2848,85.5,1.2,11101001,277.24,2752,82.7,13.39,907.8,277.58,0.0,0.0, , 
,279.08,3072,84.0,3.9,11101001,278.34,2912,87.1,14.42,948.6,278.73,0.0,0.0, , 
,280.18,3264,85.5,5.1,11101001,279.44,3136,88.6,14.42,948.6,279.83,0.0,0.0, , 
,281.29,3456,85.5,5.5,11101001,280.57,3328,88.6,14.42,948.6,280.92,0.0,0.0, , 
,282.32,3072,84.0,0.0,11111101,281.68,3552,90.2,14.42,969.0,282.04,0.0,0.0, , 
,283.33,2624,84.0,0.0,11101001,282.63,2624,0.0,0.00,275.4,282.99,0.0,0.0, , 
,284.38,2656,84.0,4.7,11101001,283.68,2656,62.0,9.27,693.6,284.02,0.0,0.0, , 
,285.36,2688,84.0,10.5,11101001,284.72,2656,66.3,10.30,754.8,285.03,0.0,0.0, , 
,286.36,2784,84.0,12.9,11101001,285.69,2720,78.4,13.39,867.0,286.03,0.0,0.0, , 
,287.40,2848,84.0,11.3,11101001,286.70,2784,79.6,13.39,887.4,287.05,0.0,0.0, , 
,288.41,2912,84.0,7.0,11101001,287.77,2880,82.7,14.42,907.8,288.14,0.0,0.0, , 
,289.64,3040,84.0,5.1,11101001,288.87,2944,82.7,13.39,907.8,289.33,0.0,0.0, , 
,290.73,3104,84.0,5.1,11101001,290.03,3040,82.7,13.39,907.8,290.37,0.0,0.0, , 
,291.76,3200,84.0,0.0,11101001,291.08,3136,82.7,13.39,887.4,291.45,0.0,0.0, , 
,292.76,1728,84.0,0.0,11111111,292.11,2752,0.0,0.00,295.8,292.43,0.0,0.0, , 
,293.87,2368,84.0,0.0,11101001,293.16,1504,23.5,3.09,336.6,293.52,0.0,0.0, , 
